site_id,internal_id,plot_file,operator,operator_initials,x,y,water_source,image_number,year,month,day,irrigation,percent_coverage,percent_coverage_hc,poly_avg_size,poly_avg_size_hc,poly_min_size,poly_min_size_hc,percent_coverage_hc_plantation,percent_coverage_hc_industrial,percent_coverage_hc_lawn,percent_coverage_hc_covered,source_file
id_5138367,8,Zambia_0.05_n_26-50.csv,,DSB,28.726331226824183,-14.066904380400146,False,1,2019,10,25,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_JL_v2_26-50
id_5122644,13,Zambia_0.05_n_26-50.csv,,DSB,28.131168329695,-13.54607394672368,False,1,2023,8,3,5,0.1030678690727113,0.1030678690727113,515.124013863132,515.124013863132,266.2617248171705,266.2617248171705,0.0,0.0,0.0,0.0,DSB_JL_v2_26-50
id_5122644,13,Zambia_0.05_n_26-50.csv,,DSB,28.131168329695,-13.54607394672368,False,2,2021,9,16,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_JL_v2_26-50
id_5122644,13,Zambia_0.05_n_26-50.csv,,DSB,28.131168329695,-13.54607394672368,False,3,2020,10,17,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_JL_v2_26-50
id_5122644,13,Zambia_0.05_n_26-50.csv,,DSB,28.131168329695,-13.54607394672368,False,4,2017,6,4,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_JL_v2_26-50
id_5120723,14,Zambia_0.05_n_26-50.csv,,DSB,28.177103566647485,-13.491618045321406,False,1,2023,8,3,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_JL_v2_26-50
id_5120723,14,Zambia_0.05_n_26-50.csv,,DSB,28.177103566647485,-13.491618045321406,False,2,2021,9,16,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_JL_v2_26-50
id_5120723,14,Zambia_0.05_n_26-50.csv,,DSB,28.177103566647485,-13.491618045321406,False,3,2017,7,31,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_JL_v2_26-50
id_5120723,14,Zambia_0.05_n_26-50.csv,,DSB,28.177103566647485,-13.491618045321406,False,4,2017,6,4,4,0.0864273013972379,0.07107506948749372,431.9601345077645,710.4581645576238,153.46210445790516,710.4581645576238,0.0,0.0,0.0,0.0,DSB_JL_v2_26-50
id_5120723,14,Zambia_0.05_n_26-50.csv,,DSB,28.177103566647485,-13.491618045321406,False,5,2016,8,2,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_JL_v2_26-50
