site_id,internal_id,plot_file,operator,operator_initials,x,y,water_source,image_number,year,month,day,irrigation,percent_coverage,percent_coverage_hc,poly_avg_size,poly_avg_size_hc,poly_min_size,poly_min_size_hc,percent_coverage_hc_plantation,percent_coverage_hc_industrial,percent_coverage_hc_lawn,percent_coverage_hc_covered,source_file
id_5119273,19,Zambia_0.05_n_850-874.csv,Update,MV,28.08451692677659,-13.446830647256023,True,1,2023,8,3,5,0.16976081299271592,0.16976081299271592,565.6126949682455,565.6126949682455,141.32301182071598,141.32301182071598,0.0,0.0,0.0,0.0,MV_850-874
id_5119273,19,Zambia_0.05_n_850-874.csv,Update,MV,28.08451692677659,-13.446830647256023,True,2,2021,9,16,5,0.38233261908967714,0.23841168573176608,636.9291901029197,476.60372707315616,158.50553094600022,158.50553094600022,0.0,0.0,0.0,0.0,MV_850-874
id_5119273,19,Zambia_0.05_n_850-874.csv,Update,MV,28.08451692677659,-13.446830647256023,True,3,2017,6,4,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_850-874
id_5119273,19,Zambia_0.05_n_850-874.csv,Update,MV,28.08451692677659,-13.446830647256023,True,4,2016,8,2,3,0.10024835477196543,0.04369351400442146,334.0094077901356,436.73644788077127,141.12869494855312,436.73644788077127,0.0,0.0,0.0,0.0,MV_850-874
id_5212064,5,Zambia_0.05_n_850-874.csv,Update,MV,26.300908580334585,-16.52201213508896,False,1,2023,6,10,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_850-874
id_5205073,6,Zambia_0.05_n_850-874.csv,Update,MV,27.743223564187684,-16.304913726040393,True,1,2023,6,17,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_850-874
id_5205073,6,Zambia_0.05_n_850-874.csv,Update,MV,27.743223564187684,-16.304913726040393,True,2,2021,9,5,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_850-874
id_5205073,6,Zambia_0.05_n_850-874.csv,Update,MV,27.743223564187684,-16.304913726040393,True,3,2019,7,27,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_850-874
id_5205073,6,Zambia_0.05_n_850-874.csv,Update,MV,27.743223564187684,-16.304913726040393,True,4,2017,10,13,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_850-874
id_5109881,20,Zambia_0.05_n_850-874.csv,Update,MV,27.271237316509488,-13.123493751223137,True,1,2023,9,19,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_850-874
id_5173708,8,Zambia_0.05_n_850-874.csv,Update,MV,27.757713758684982,-15.165828369141524,False,1,2018,8,26,3,0.05649020504103636,0.05224702129671487,282.2760824235077,522.1465648325278,42.40560001448763,522.1465648325278,0.0,0.0,0.0,0.0,MV_850-874
id_3503621,22,Zambia_0.05_n_850-874.csv,Update,MV,31.42533490960305,-11.798986728753894,True,1,2022,6,23,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_850-874
id_3503621,22,Zambia_0.05_n_850-874.csv,Update,MV,31.42533490960305,-11.798986728753894,True,2,2020,9,9,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_850-874
id_3503621,22,Zambia_0.05_n_850-874.csv,Update,MV,31.42533490960305,-11.798986728753894,True,3,2020,8,27,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_850-874
id_5096554,21,Zambia_0.05_n_850-874.csv,Update,MV,26.50636052066168,-12.671039226883508,True,1,2022,6,16,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_850-874
id_5096554,21,Zambia_0.05_n_850-874.csv,Update,MV,26.50636052066168,-12.671039226883508,True,2,2018,7,3,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_850-874
id_5201162,7,Zambia_0.05_n_850-874.csv,Update,MV,27.4621384931526,-16.188196021587324,False,1,2023,6,17,5,0.05788776964527504,0.05788776964527504,192.8188525341246,192.8188525341246,170.33528458686138,170.33528458686138,0.0,0.0,0.0,0.0,MV_850-874
id_5201162,7,Zambia_0.05_n_850-874.csv,Update,MV,27.4621384931526,-16.188196021587324,False,2,2018,8,10,4,0.039309062864870584,0.012050601097705022,130.93493186325682,120.41830360812979,101.57652658836676,120.41830360812979,0.0,0.0,0.0,0.0,MV_850-874
id_5166788,11,Zambia_0.05_n_850-874.csv,Update,MV,22.432389698898145,-14.958560184402792,True,1,2023,9,4,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_850-874
id_5143190,17,Zambia_0.05_n_850-874.csv,Update,MV,24.89958561729188,-14.271778811371528,False,1,2017,7,6,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_850-874
id_5229564,3,Zambia_0.05_n_850-874.csv,Update,MV,26.82523779675928,-17.011253876982394,True,1,2018,9,15,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_850-874
id_5229564,3,Zambia_0.05_n_850-874.csv,Update,MV,26.82523779675928,-17.011253876982394,True,2,2018,6,15,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_850-874
