site_id,internal_id,plot_file,operator,operator_initials,x,y,water_source,image_number,year,month,day,irrigation,percent_coverage,percent_coverage_hc,poly_avg_size,poly_avg_size_hc,poly_min_size,poly_min_size_hc,percent_coverage_hc_plantation,percent_coverage_hc_industrial,percent_coverage_hc_lawn,percent_coverage_hc_covered,source_file
id_5084883,23,Zambia_0.05_n_201-225.csv,,KL,27.233555941414085,-12.27350238911974,True,1,2021,10,16,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_5084883,23,Zambia_0.05_n_201-225.csv,,KL,27.233555941414085,-12.27350238911974,True,2,2019,8,3,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_5082172,24,Zambia_0.05_n_201-225.csv,,KL,25.49643987881532,-12.15195257621632,False,1,2023,7,19,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_5082172,24,Zambia_0.05_n_201-225.csv,,KL,25.49643987881532,-12.15195257621632,False,2,2020,8,13,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_5205594,8,Zambia_0.05_n_201-225.csv,,KL,27.181607268749552,-16.324222949338946,False,1,2023,6,17,3,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_5205594,8,Zambia_0.05_n_201-225.csv,,KL,27.181607268749552,-16.324222949338946,False,2,2018,10,20,4,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_5199680,9,Zambia_0.05_n_201-225.csv,,KL,26.63895678194613,-16.143191076927398,True,1,2023,10,15,4,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_5199680,9,Zambia_0.05_n_201-225.csv,,KL,26.63895678194613,-16.143191076927398,True,2,2020,9,16,5,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_5199680,9,Zambia_0.05_n_201-225.csv,,KL,26.63895678194613,-16.143191076927398,True,3,2016,10,31,5,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_5243066,3,Zambia_0.05_n_201-225.csv,,KL,25.704558711554693,-17.404854331838877,False,1,2021,9,2,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_5243066,3,Zambia_0.05_n_201-225.csv,,KL,25.704558711554693,-17.404854331838877,False,2,2018,6,11,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_5243066,3,Zambia_0.05_n_201-225.csv,,KL,25.704558711554693,-17.404854331838877,False,3,2017,8,31,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_5243066,3,Zambia_0.05_n_201-225.csv,,KL,25.704558711554693,-17.404854331838877,False,4,2016,8,2,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_5159086,14,Zambia_0.05_n_201-225.csv,,KL,27.477660392220955,-14.804956925343737,True,1,2018,8,29,2,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_5159086,14,Zambia_0.05_n_201-225.csv,,KL,27.477660392220955,-14.804956925343737,True,2,2017,9,12,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_5241848,4,Zambia_0.05_n_201-225.csv,,KL,26.86255214559452,-17.37285673184882,True,1,2023,8,8,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_5241848,4,Zambia_0.05_n_201-225.csv,,KL,26.86255214559452,-17.37285673184882,True,2,2017,6,5,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_5148246,17,Zambia_0.05_n_201-225.csv,,KL,23.942973028470377,-14.460091558125203,False,1,2023,7,19,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_5148246,17,Zambia_0.05_n_201-225.csv,,KL,23.942973028470377,-14.460091558125203,False,2,2020,10,12,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_5148246,17,Zambia_0.05_n_201-225.csv,,KL,23.942973028470377,-14.460091558125203,False,3,2017,7,19,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_3603781,16,Zambia_0.05_n_201-225.csv,,KL,31.259563361229404,-14.500631691813211,True,1,2023,6,6,4,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_3603781,16,Zambia_0.05_n_201-225.csv,,KL,31.259563361229404,-14.500631691813211,True,2,2022,10,17,2,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_3603781,16,Zambia_0.05_n_201-225.csv,,KL,31.259563361229404,-14.500631691813211,True,3,2019,6,26,5,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_5179223,13,Zambia_0.05_n_201-225.csv,,KL,28.661519140462502,-15.296546211270824,True,1,2023,7,31,5,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_5179223,13,Zambia_0.05_n_201-225.csv,,KL,28.661519140462502,-15.296546211270824,True,2,2019,10,7,4,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_5179223,13,Zambia_0.05_n_201-225.csv,,KL,28.661519140462502,-15.296546211270824,True,3,2016,8,4,5,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_5191122,11,Zambia_0.05_n_201-225.csv,,KL,26.60224132466727,-15.790555847080286,False,1,2023,7,13,4,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_5191122,11,Zambia_0.05_n_201-225.csv,,KL,26.60224132466727,-15.790555847080286,False,2,2018,6,30,4,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_5159086,14,Zambia_0.05_n_201-225.csv,,KL,27.477660392220955,-14.804956925343737,True,1,2018,8,29,2,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_5159086,14,Zambia_0.05_n_201-225.csv,,KL,27.477660392220955,-14.804956925343737,True,2,2017,9,12,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_5179223,13,Zambia_0.05_n_201-225.csv,,KL,28.661519140462502,-15.296546211270824,True,1,2023,7,31,5,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_5179223,13,Zambia_0.05_n_201-225.csv,,KL,28.661519140462502,-15.296546211270824,True,2,2019,10,7,4,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_5179223,13,Zambia_0.05_n_201-225.csv,,KL,28.661519140462502,-15.296546211270824,True,3,2016,8,4,5,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_5198315,10,Zambia_0.05_n_201-225.csv,,KL,27.32166563767005,-16.098053177956757,False,1,2023,6,25,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_5198315,10,Zambia_0.05_n_201-225.csv,,KL,27.32166563767005,-16.098053177956757,False,2,2023,6,22,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_5198315,10,Zambia_0.05_n_201-225.csv,,KL,27.32166563767005,-16.098053177956757,False,3,2021,9,5,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_3517855,21,Zambia_0.05_n_201-225.csv,,KL,32.838290609783215,-12.617190534841557,True,1,2023,9,23,3,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_5198315,10,Zambia_0.05_n_201-225.csv,,KL,27.32166563767005,-16.098053177956757,False,1,2023,6,25,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_5198315,10,Zambia_0.05_n_201-225.csv,,KL,27.32166563767005,-16.098053177956757,False,2,2023,6,22,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_5198315,10,Zambia_0.05_n_201-225.csv,,KL,27.32166563767005,-16.098053177956757,False,3,2021,9,5,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_5199680,9,Zambia_0.05_n_201-225.csv,,KL,26.63895678194613,-16.143191076927398,True,1,2023,10,15,4,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_5199680,9,Zambia_0.05_n_201-225.csv,,KL,26.63895678194613,-16.143191076927398,True,2,2020,9,16,5,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_5199680,9,Zambia_0.05_n_201-225.csv,,KL,26.63895678194613,-16.143191076927398,True,3,2016,10,31,5,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_5191122,11,Zambia_0.05_n_201-225.csv,,KL,26.60224132466727,-15.790555847080286,False,1,2023,7,13,2,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_5191122,11,Zambia_0.05_n_201-225.csv,,KL,26.60224132466727,-15.790555847080286,False,2,2018,6,30,2,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_3514223,22,Zambia_0.05_n_201-225.csv,,KL,30.00564553379765,-12.4378842384199,False,1,2023,7,21,2,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_5084883,23,Zambia_0.05_n_201-225.csv,,KL,27.233555941414085,-12.27350238911974,True,1,2021,10,16,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_5084883,23,Zambia_0.05_n_201-225.csv,,KL,27.233555941414085,-12.27350238911974,True,2,2019,8,3,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_5205594,8,Zambia_0.05_n_201-225.csv,,KL,27.181607268749552,-16.324222949338946,False,1,2023,6,17,3,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_5205594,8,Zambia_0.05_n_201-225.csv,,KL,27.181607268749552,-16.324222949338946,False,2,2018,10,20,4,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_5245497,2,Zambia_0.05_n_201-225.csv,,KL,26.77771088494438,-17.47221062198278,True,1,2023,6,30,3,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_5245497,2,Zambia_0.05_n_201-225.csv,,KL,26.77771088494438,-17.47221062198278,True,2,2018,6,15,4,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_5250860,1,Zambia_0.05_n_201-225.csv,,KL,26.57956975445934,-17.62555093154659,False,1,2019,10,5,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_5250860,1,Zambia_0.05_n_201-225.csv,,KL,26.57956975445934,-17.62555093154659,False,2,2018,6,30,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_5250860,1,Zambia_0.05_n_201-225.csv,,KL,26.57956975445934,-17.62555093154659,False,3,2016,8,15,3,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_5214214,7,Zambia_0.05_n_201-225.csv,,KL,26.08509351916442,-16.584450992809522,False,1,2023,10,25,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_5214214,7,Zambia_0.05_n_201-225.csv,,KL,26.08509351916442,-16.584450992809522,False,2,2020,8,9,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_5214214,7,Zambia_0.05_n_201-225.csv,,KL,26.08509351916442,-16.584450992809522,False,3,2019,10,19,4,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_5082172,24,Zambia_0.05_n_201-225.csv,,KL,25.49643987881532,-12.15195257621632,False,1,2023,7,19,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_5082172,24,Zambia_0.05_n_201-225.csv,,KL,25.49643987881532,-12.15195257621632,False,2,2020,8,13,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_5233842,5,Zambia_0.05_n_201-225.csv,,KL,26.524275019041685,-17.137322109031196,False,1,2018,6,30,4,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
id_3599151,18,Zambia_0.05_n_201-225.csv,,KL,31.269469414012544,-14.419362769826458,True,1,2019,6,19,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_201-225
