site_id,internal_id,plot_file,operator,operator_initials,x,y,water_source,image_number,year,month,day,irrigation,percent_coverage,percent_coverage_hc,poly_avg_size,poly_avg_size_hc,poly_min_size,poly_min_size_hc,percent_coverage_hc_plantation,percent_coverage_hc_industrial,percent_coverage_hc_lawn,percent_coverage_hc_covered,source_file
id_5160031,8,Zambia_0.05_n_151-175.csv,,JL,26.95723450826635,-14.832572062172712,False,1,2019,7,27,2,0.851298572172584,0.0,4253.167300492957,,2591.992998651446,,0.0,0.0,0.0,0.0,JL_151-175
id_5044612,22,Zambia_0.05_n_151-175.csv,,JL,28.648202687823336,-10.460584984082992,True,1,2023,6,20,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_151-175
id_5044612,22,Zambia_0.05_n_151-175.csv,,JL,28.648202687823336,-10.460584984082992,True,2,2020,9,3,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_151-175
id_5087637,21,Zambia_0.05_n_151-175.csv,,JL,27.647542051182885,-12.354220813635092,False,1,2023,7,29,5,0.22537377420704022,0.17877175488038005,491.78686467471437,498.3062047554981,203.42687837481768,203.42687837481768,0.0,0.0,0.0,0.0,JL_151-175
id_5087637,21,Zambia_0.05_n_151-175.csv,,JL,27.647542051182885,-12.354220813635092,False,2,2021,10,13,4,0.04402812495889305,0.04402812495889305,439.98359208711264,439.98359208711264,439.98359208711264,439.98359208711264,0.0,0.0,0.0,0.0,JL_151-175
id_5087637,21,Zambia_0.05_n_151-175.csv,,JL,27.647542051182885,-12.354220813635092,False,3,2021,6,16,4,0.7454526008921292,0.4496536655787224,1064.2099496450496,898.701928416995,97.5675481036721,97.5675481036721,0.0,0.0,0.0,0.0,JL_151-175
id_5087637,21,Zambia_0.05_n_151-175.csv,,JL,27.647542051182885,-12.354220813635092,False,4,2019,8,14,5,0.4113468712934469,0.24809505118376898,456.7463973527022,354.1842092889646,107.81472234385294,107.81472234385294,0.0,0.0,0.0,0.0,JL_151-175
id_5087637,21,Zambia_0.05_n_151-175.csv,,JL,27.647542051182885,-12.354220813635092,False,5,2018,6,16,5,0.3628210777541437,0.1576980777758774,402.85987882101006,262.65310653293096,47.71629424821505,47.71629424821505,0.0,0.0,0.0,0.0,JL_151-175
id_5087637,21,Zambia_0.05_n_151-175.csv,,JL,27.647542051182885,-12.354220813635092,False,6,2017,7,31,4,0.3525851834141148,0.03460951062101266,440.43769815252136,345.86079169023515,63.514411904427114,345.86079169023515,0.0,0.0,0.0,0.0,JL_151-175
id_5162709,7,Zambia_0.05_n_151-175.csv,,JL,28.351666912137325,-14.891879783359554,False,1,2020,6,6,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_151-175
id_5162709,7,Zambia_0.05_n_151-175.csv,,JL,28.351666912137325,-14.891879783359554,False,2,2019,6,1,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_151-175
id_5162709,7,Zambia_0.05_n_151-175.csv,,JL,28.351666912137325,-14.891879783359554,False,3,2018,8,10,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_151-175
id_5162709,7,Zambia_0.05_n_151-175.csv,,JL,28.351666912137325,-14.891879783359554,False,4,2016,7,27,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_151-175
id_5098939,19,Zambia_0.05_n_151-175.csv,,JL,28.21971950669261,-12.768152481405462,True,1,2022,10,5,5,0.5709333948008799,0.47295787850202986,480.4490629789506,787.9725635081405,30.948450738378128,30.948450738378128,0.0,0.0,0.0,0.0,JL_151-175
id_5098939,19,Zambia_0.05_n_151-175.csv,,JL,28.21971950669261,-12.768152481405462,True,2,2022,9,20,4,0.760813739135514,0.5394930500336307,552.2244779730926,674.1175078166046,39.7213465628674,40.664516838762836,0.0,0.0,0.0,0.0,JL_151-175
id_5098939,19,Zambia_0.05_n_151-175.csv,,JL,28.21971950669261,-12.768152481405462,True,3,2021,9,13,3,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_151-175
id_5098939,19,Zambia_0.05_n_151-175.csv,,JL,28.21971950669261,-12.768152481405462,True,4,2020,8,15,3,0.34479760402193915,0.04794435422834839,392.9183322255774,479.2650463664582,46.76782082936283,479.2650463664582,0.0,0.0,0.0,0.0,JL_151-175
id_5098939,19,Zambia_0.05_n_151-175.csv,,JL,28.21971950669261,-12.768152481405462,True,5,2020,6,9,5,0.29868589715753385,0.1982403202951768,390.10368239012917,495.4204334401297,137.9042663645265,137.9042663645265,0.0,0.0,0.0,0.0,JL_151-175
id_5098939,19,Zambia_0.05_n_151-175.csv,,JL,28.21971950669261,-12.768152481405462,True,6,2019,6,23,3,0.2601320892418449,0.11866197132627154,260.36375134670334,296.5593622058115,67.36310258541434,142.2887905659619,0.0,0.0,0.0,0.0,JL_151-175
id_5098939,19,Zambia_0.05_n_151-175.csv,,JL,28.21971950669261,-12.768152481405462,True,7,2018,9,22,2,0.03240834510425795,0.0,161.98340462436946,,135.45653276130105,,0.0,0.0,0.0,0.0,JL_151-175
id_5098939,19,Zambia_0.05_n_151-175.csv,,JL,28.21971950669261,-12.768152481405462,True,8,2018,8,19,3,0.18930058231583172,0.07615640902385969,315.3850596045981,380.63782892260133,114.23513784066874,295.33944104563096,0.0,0.0,0.0,0.0,JL_151-175
id_5098939,19,Zambia_0.05_n_151-175.csv,,JL,28.21971950669261,-12.768152481405462,True,9,2018,6,14,3,0.17226492922018924,0.1305793084166495,287.0355164993034,435.1682016465493,74.4398444246633,237.80961729777027,0.0,0.0,0.0,0.0,JL_151-175
id_5098939,19,Zambia_0.05_n_151-175.csv,,JL,28.21971950669261,-12.768152481405462,True,10,2018,6,3,3,0.15537845904330574,0.10806669420050444,310.6447248558025,360.0904624824506,84.66907183981348,85.1040130070572,0.0,0.0,0.0,0.0,JL_151-175
id_5196438,5,Zambia_0.05_n_151-175.csv,,JL,26.62980472235283,-16.03469326402987,False,1,2023,10,15,4,0.044875466580961365,0.044875466580961365,112.10406687212017,112.10406687212017,47.861524138184215,47.861524138184215,0.0,0.0,0.0,0.0,JL_151-175
id_5196438,5,Zambia_0.05_n_151-175.csv,,JL,26.62980472235283,-16.03469326402987,False,2,2016,10,31,2,0.0022420276516221327,0.0,22.40337867690004,,22.40337867690004,,0.0,0.0,0.0,0.0,JL_151-175
id_5180920,6,Zambia_0.05_n_151-175.csv,,JL,28.242760716234223,-15.344460361031476,True,1,2020,8,28,5,1.8844958367392706,1.5449428494380972,508.60923695491437,498.0394822548087,17.17034109939607,17.17034109939607,0.0,0.0,0.0,0.0,JL_151-175
id_5180920,6,Zambia_0.05_n_151-175.csv,,JL,28.242760716234223,-15.344460361031476,True,2,2019,9,15,5,1.8993618227520614,1.3576158042506399,504.6770925393373,534.4018789901742,56.84174106135448,57.32947738737721,0.057048303014388804,0.0,0.0,0.0,JL_151-175
id_5180920,6,Zambia_0.05_n_151-175.csv,,JL,28.242760716234223,-15.344460361031476,True,3,2019,6,6,5,2.9007879618110004,2.6640747153308277,554.0580213507687,585.9930731592968,0.0,0.0,0.0,0.0,0.0,0.0,JL_151-175
id_5180920,6,Zambia_0.05_n_151-175.csv,,JL,28.242760716234223,-15.344460361031476,True,4,2018,8,18,5,2.242969038679793,1.731955881397166,459.11026547587636,458.13460067673145,55.94144554267005,55.94144554267005,0.0,0.0,0.0,0.0,JL_151-175
id_5180920,6,Zambia_0.05_n_151-175.csv,,JL,28.242760716234223,-15.344460361031476,True,5,2018,7,3,5,2.6420646905431355,2.2667647739753214,683.9435246872494,767.6814434036429,51.66284838829192,51.66284838829192,0.0,0.0,0.0,0.0,JL_151-175
id_5180920,6,Zambia_0.05_n_151-175.csv,,JL,28.242760716234223,-15.344460361031476,True,6,2017,10,20,5,3.4841624525749793,2.365421735120478,866.0341797198569,858.5789996463881,58.24498276782505,58.24498276782505,0.0,0.0,0.0,0.0,JL_151-175
id_5180920,6,Zambia_0.05_n_151-175.csv,,JL,28.242760716234223,-15.344460361031476,True,7,2017,8,31,5,2.122861142087005,1.2155387223384548,384.778665426656,405.1316792561558,26.58350201476424,26.58350201476424,0.0,0.0,0.0,0.0,JL_151-175
id_5180920,6,Zambia_0.05_n_151-175.csv,,JL,28.242760716234223,-15.344460361031476,True,8,2017,8,12,5,1.7282941973480692,1.1949344813260285,331.2307539592139,350.21508123126756,40.34744087391219,40.34744087391219,0.0,0.0,0.0,0.0,JL_151-175
id_5180920,6,Zambia_0.05_n_151-175.csv,,JL,28.242760716234223,-15.344460361031476,True,9,2016,9,5,5,2.316227682441578,1.4624577611807517,694.0241435802011,799.2946138497024,57.390903616406405,57.390903616406405,0.0,0.0,0.0,0.0,JL_151-175
id_5180920,6,Zambia_0.05_n_151-175.csv,,JL,28.242760716234223,-15.344460361031476,True,10,2016,8,12,5,2.2037458058268817,1.5415110720849707,643.0737234240022,748.8294793600364,88.42177815574976,88.42177815574976,0.0,0.0,0.0,0.0,JL_151-175
id_3521001,20,Zambia_0.05_n_151-175.csv,,JL,30.38852961128634,-12.749023856395286,False,1,2017,9,18,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_151-175
id_3535360,16,Zambia_0.05_n_151-175.csv,,JL,32.86561957976686,-13.16881451561086,True,1,2023,10,6,5,0.13709308546550186,0.08574775972991402,461.2032153874793,432.7029730618387,165.58941605676398,165.58941605676398,0.0,0.0,0.0,0.0,JL_151-175
id_3535360,16,Zambia_0.05_n_151-175.csv,,JL,32.86561957976686,-13.16881451561086,True,2,2019,9,8,4,0.04287864671696822,0.04287864671696822,432.7513333786086,432.7513333786086,432.7513333786086,432.7513333786086,0.0,0.0,0.0,0.0,JL_151-175
id_3535360,16,Zambia_0.05_n_151-175.csv,,JL,32.86561957976686,-13.16881451561086,True,3,2019,9,6,3,0.036164840547633595,0.036164840547633595,364.992538131477,364.992538131477,364.992538131477,364.992538131477,0.0,0.0,0.0,0.0,JL_151-175
