site_id,internal_id,plot_file,operator,operator_initials,x,y,water_source,image_number,year,month,day,irrigation,percent_coverage,percent_coverage_hc,poly_avg_size,poly_avg_size_hc,poly_min_size,poly_min_size_hc,percent_coverage_hc_plantation,percent_coverage_hc_industrial,percent_coverage_hc_lawn,percent_coverage_hc_covered,source_file
id_5185003,8,Zambia_0.05_n_101-125.csv,,KL,23.668267383705523,-15.449433701871074,False,1,2023,8,1,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_DSB_v2_101-125
id_5185003,8,Zambia_0.05_n_101-125.csv,,KL,23.668267383705523,-15.449433701871074,False,2,2018,7,4,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_DSB_v2_101-125
id_5185003,8,Zambia_0.05_n_101-125.csv,,KL,23.668267383705523,-15.449433701871074,False,3,2017,9,17,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_DSB_v2_101-125
id_5174895,9,Zambia_0.05_n_101-125.csv,,KL,28.0929278918455,-15.191571726460833,False,1,2018,10,14,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_DSB_v2_101-125
id_5174895,9,Zambia_0.05_n_101-125.csv,,KL,28.0929278918455,-15.191571726460833,False,2,2017,8,28,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_DSB_v2_101-125
id_5174895,9,Zambia_0.05_n_101-125.csv,,KL,28.0929278918455,-15.191571726460833,False,3,2016,8,12,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_DSB_v2_101-125
id_5128501,14,Zambia_0.05_n_101-125.csv,,KL,28.039553616748982,-13.72729035126831,True,1,2023,8,3,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_DSB_v2_101-125
id_5128501,14,Zambia_0.05_n_101-125.csv,,KL,28.039553616748982,-13.72729035126831,True,2,2020,10,17,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_DSB_v2_101-125
id_5121300,15,Zambia_0.05_n_101-125.csv,,KL,28.02012755987878,-13.510387499928614,False,1,2023,8,3,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_DSB_v2_101-125
id_5121300,15,Zambia_0.05_n_101-125.csv,,KL,28.02012755987878,-13.510387499928614,False,2,2017,6,4,2,3.443880885694865,0.0,35458.55360816666,,35458.55360816666,,0.0,0.0,0.0,0.0,KL_DSB_v2_101-125
id_5121300,15,Zambia_0.05_n_101-125.csv,,KL,28.02012755987878,-13.510387499928614,False,3,2016,8,2,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_DSB_v2_101-125
id_5106265,17,Zambia_0.05_n_101-125.csv,,KL,27.317228869056635,-13.014930672050308,True,1,2023,7,16,4,0.18607726066101468,0.18607726066101468,464.8396932458109,464.8396932458109,231.61577439638108,231.61577439638108,0.0,0.0,0.0,0.0,KL_DSB_v2_101-125
id_5106265,17,Zambia_0.05_n_101-125.csv,,KL,27.317228869056635,-13.014930672050308,True,2,2019,9,16,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_DSB_v2_101-125
id_5120065,16,Zambia_0.05_n_101-125.csv,,KL,26.236829567992093,-13.47513515854939,True,1,2023,7,24,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_DSB_v2_101-125
id_5133803,12,Zambia_0.05_n_101-125.csv,,KL,28.54000900267712,-13.896421849035953,True,1,2018,10,3,4,0.30984049899277627,0.26744434086466784,442.5784759998748,534.8268651330628,205.6723126782216,452.0434509687955,0.0,0.0,0.0,0.0,KL_DSB_v2_101-125
id_5133803,12,Zambia_0.05_n_101-125.csv,,KL,28.54000900267712,-13.896421849035953,True,2,2018,9,16,4,0.2918284156316441,0.21535431870029423,583.5890572416037,717.7652102987237,339.4314051563332,587.8751574684921,0.0,0.0,0.0,0.0,KL_DSB_v2_101-125
id_5133803,12,Zambia_0.05_n_101-125.csv,,KL,28.54000900267712,-13.896421849035953,True,3,2016,9,1,3,0.3101533337735368,0.20472851083633758,775.2927086313259,1023.5210367138911,308.96583202662293,462.7638183729815,0.0,0.0,0.0,0.0,KL_DSB_v2_101-125
id_5128827,13,Zambia_0.05_n_101-125.csv,,KL,28.733099770105856,-13.732435532730667,True,1,2018,10,6,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_DSB_v2_101-125
id_5128827,13,Zambia_0.05_n_101-125.csv,,KL,28.733099770105856,-13.732435532730667,True,2,2016,9,1,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_DSB_v2_101-125
id_5171629,10,Zambia_0.05_n_101-125.csv,,KL,24.482392768826912,-15.107879807500575,False,1,2023,7,24,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_DSB_v2_101-125
id_5062566,21,Zambia_0.05_n_101-125.csv,,KL,28.862556495732075,-11.15545729747778,False,1,2024,8,27,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_DSB_v2_101-125
id_5062566,21,Zambia_0.05_n_101-125.csv,,KL,28.862556495732075,-11.15545729747778,False,2,2019,6,14,2,0.16404362868910718,0.0,1640.820347716176,,1640.820347716176,,0.0,0.0,0.0,0.0,KL_DSB_v2_101-125
id_5063118,20,Zambia_0.05_n_101-125.csv,,KL,29.97000634894012,-11.173630220530136,False,1,2024,8,11,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_DSB_v2_101-125
id_5063118,20,Zambia_0.05_n_101-125.csv,,KL,29.97000634894012,-11.173630220530136,False,2,2018,8,27,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_DSB_v2_101-125
id_5047466,22,Zambia_0.05_n_101-125.csv,,KL,28.69441336279321,-10.559789003626166,False,1,2023,6,12,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_DSB_v2_101-125
id_5047466,22,Zambia_0.05_n_101-125.csv,,KL,28.69441336279321,-10.559789003626166,False,2,2020,9,3,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_DSB_v2_101-125
id_1045543,24,Zambia_0.05_n_101-125.csv,,KL,31.611147224629907,-9.201089565713376,True,1,2020,9,8,4,0.21149963728793797,0.21149963728793797,1266.6194489021066,1266.6194489021066,833.8497830403206,833.8497830403206,0.0,0.0,0.0,0.0,KL_DSB_v2_101-125
id_1045543,24,Zambia_0.05_n_101-125.csv,,KL,31.611147224629907,-9.201089565713376,True,2,2018,7,25,3,0.044404659591537714,0.044404659591537714,784.7348591706844,784.7348591706844,784.7348591706844,784.7348591706844,0.0,0.0,0.0,0.0,KL_DSB_v2_101-125
id_5092601,18,Zambia_0.05_n_101-125.csv,,KL,24.960879112558818,-12.501002119335134,False,1,2024,7,12,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_DSB_v2_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,,KL,33.24314026470543,-12.309666542306966,True,1,2023,10,27,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_DSB_v2_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,,KL,33.24314026470543,-12.309666542306966,True,2,2022,8,19,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_DSB_v2_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,,KL,33.24314026470543,-12.309666542306966,True,3,2021,6,22,2,0.40893261126556457,0.0,2066.539750283601,,511.9269504699609,,0.0,0.0,0.0,0.0,KL_DSB_v2_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,,KL,33.24314026470543,-12.309666542306966,True,4,2021,6,16,2,0.3999077599277993,0.0,2020.931930672889,,522.9865319843113,,0.0,0.0,0.0,0.0,KL_DSB_v2_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,,KL,33.24314026470543,-12.309666542306966,True,5,2021,6,5,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_DSB_v2_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,,KL,33.24314026470543,-12.309666542306966,True,6,2020,8,16,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_DSB_v2_101-125
