site_id,internal_id,plot_file,operator,operator_initials,x,y,water_source,image_number,year,month,day,irrigation,percent_coverage,percent_coverage_hc,poly_avg_size,poly_avg_size_hc,poly_min_size,poly_min_size_hc,percent_coverage_hc_plantation,percent_coverage_hc_industrial,percent_coverage_hc_lawn,percent_coverage_hc_covered,source_file
id_5178135,9,Zambia_0.05_n_700-724.csv,,KL,28.21439983362432,-15.272302768493685,False,1,2024,7,11,5,0.2544435420189029,0.06891399561803008,363.3509071813214,172.21870819781958,59.759923281486834,59.759923281486834,0.0,0.0,0.0,0.0,KL_v2_700-724
id_5178135,9,Zambia_0.05_n_700-724.csv,,KL,28.21439983362432,-15.272302768493685,False,2,2020,8,28,5,0.08190753366627482,0.08190753366627482,272.91674652382744,272.91674652382744,175.0479380212896,175.0479380212896,0.0,0.0,0.0,0.0,KL_v2_700-724
id_5169827,10,Zambia_0.05_n_700-724.csv,,KL,27.022321140869323,-15.076689077180122,True,1,2017,8,24,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_v2_700-724
id_5113350,15,Zambia_0.05_n_700-724.csv,,KL,28.32352815166568,-13.237760276474187,True,1,2021,9,13,5,0.14763391605674678,0.14763391605674678,184.48774997894967,184.48774997894967,69.57565882687229,69.57565882687229,0.0,0.0,0.0,0.0,KL_v2_700-724
id_5113350,15,Zambia_0.05_n_700-724.csv,,KL,28.32352815166568,-13.237760276474187,True,2,2018,8,13,5,0.11813607721226962,0.11813607721226962,147.6266343851466,147.6266343851466,36.324732130014056,36.324732130014056,0.0,0.0,0.0,0.0,KL_v2_700-724
id_5113350,15,Zambia_0.05_n_700-724.csv,,KL,28.32352815166568,-13.237760276474187,True,3,2017,7,31,4,0.0547635459786226,0.0547635459786226,273.7362180055623,273.7362180055623,264.60219619805133,264.60219619805133,0.0,0.0,0.0,0.0,KL_v2_700-724
id_5113350,15,Zambia_0.05_n_700-724.csv,,KL,28.32352815166568,-13.237760276474187,True,4,2016,9,9,4,0.027840820307828532,0.027840820307828532,278.3253933897185,278.3253933897185,278.3253933897185,278.3253933897185,0.0,0.0,0.0,0.0,KL_v2_700-724
id_5113350,15,Zambia_0.05_n_700-724.csv,,KL,28.32352815166568,-13.237760276474187,True,5,2016,8,26,5,0.09109850972031432,0.09109850972031432,182.1429444738504,182.1429444738504,33.042424524085014,33.042424524085014,0.0,0.0,0.0,0.0,KL_v2_700-724
id_5113350,15,Zambia_0.05_n_700-724.csv,,KL,28.32352815166568,-13.237760276474187,True,6,2016,8,23,5,0.11978671644913001,0.09235857579431658,149.68909938548452,230.82772524332984,27.52456035258692,97.1323701159292,0.0,0.0,0.0,0.0,KL_v2_700-724
id_5093009,18,Zambia_0.05_n_700-724.csv,,KL,27.555909338514347,-12.51719206393068,False,1,2023,6,17,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,KL_v2_700-724
id_5093292,17,Zambia_0.05_n_700-724.csv,,KL,27.72159785402837,-12.525841109482794,True,1,2023,7,29,4,0.17337865070395447,0.1478617247073324,866.3221843079863,1477.6429184371623,255.0014501788102,1477.6429184371623,0.0,0.0,0.0,0.0,KL_v2_700-724
id_5093292,17,Zambia_0.05_n_700-724.csv,,KL,27.72159785402837,-12.525841109482794,True,2,2021,10,13,3,0.05847664406873483,0.05847664406873483,292.1902213355978,292.1902213355978,230.21909069986543,230.21909069986543,0.0,0.0,0.0,0.0,KL_v2_700-724
id_5093292,17,Zambia_0.05_n_700-724.csv,,KL,27.72159785402837,-12.525841109482794,True,3,2021,6,16,5,0.1896944080855751,0.1896944080855751,270.8134693270423,270.8134693270423,79.93783900879694,79.93783900879694,0.0,0.0,0.0,0.0,KL_v2_700-724
id_5093292,17,Zambia_0.05_n_700-724.csv,,KL,27.72159785402837,-12.525841109482794,True,4,2019,7,9,5,0.04731968941581404,0.04731968941581404,118.22117896673869,118.22117896673869,69.62923391631048,69.62923391631048,0.0,0.0,0.0,0.0,KL_v2_700-724
