site_id,internal_id,plot_file,operator,operator_initials,x,y,water_source,image_number,year,month,day,irrigation,percent_coverage,percent_coverage_hc,poly_avg_size,poly_avg_size_hc,poly_min_size,poly_min_size_hc,percent_coverage_hc_plantation,percent_coverage_hc_industrial,percent_coverage_hc_lawn,percent_coverage_hc_covered,source_file
id_5153824,9,Zambia_0.05_n_325-349.csv,,DSB,24.5061876163366,-14.65645155847748,True,1,2019,8,12,3,0.16522965309167917,0.12703137218278837,986.0699651375006,1589.789438424089,382.3504918509122,1589.789438424089,0.0,0.0,0.0,0.0,DSB_325-349
id_5125072,14,Zambia_0.05_n_325-349.csv,,DSB,23.170002249275537,-13.591493938043662,False,1,2018,8,18,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_325-349
id_5116740,15,Zambia_0.05_n_325-349.csv,,DSB,27.419255071968298,-13.358395843755105,False,1,2023,8,11,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_325-349
id_5116740,15,Zambia_0.05_n_325-349.csv,,DSB,27.419255071968298,-13.358395843755105,False,2,2021,9,21,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_325-349
id_5106330,17,Zambia_0.05_n_325-349.csv,,DSB,28.073379078112406,-13.012904379153523,True,1,2023,9,24,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_325-349
id_5106330,17,Zambia_0.05_n_325-349.csv,,DSB,28.073379078112406,-13.012904379153523,True,2,2021,9,16,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_325-349
id_5106330,17,Zambia_0.05_n_325-349.csv,,DSB,28.073379078112406,-13.012904379153523,True,3,2018,10,27,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_325-349
id_5106330,17,Zambia_0.05_n_325-349.csv,,DSB,28.073379078112406,-13.012904379153523,True,4,2018,8,23,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_325-349
id_5106330,17,Zambia_0.05_n_325-349.csv,,DSB,28.073379078112406,-13.012904379153523,True,5,2017,6,4,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_325-349
id_5106330,17,Zambia_0.05_n_325-349.csv,,DSB,28.073379078112406,-13.012904379153523,True,6,2016,8,2,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_325-349
id_5129022,13,Zambia_0.05_n_325-349.csv,,DSB,27.364438245458505,-13.747293569390264,True,1,2023,7,16,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_325-349
id_3596939,11,Zambia_0.05_n_325-349.csv,,DSB,31.25120543704015,-14.383076223347857,True,1,2023,6,6,3,0.05271145570865265,0.008944354761677466,264.72296434948316,89.84078064753005,89.84078064753005,89.84078064753005,0.0,0.0,0.0,0.0,DSB_325-349
id_3596939,11,Zambia_0.05_n_325-349.csv,,DSB,31.25120543704015,-14.383076223347857,True,2,2019,6,19,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_325-349
id_5148496,10,Zambia_0.05_n_325-349.csv,,DSB,24.647285736825243,-14.477225239313874,True,1,2023,7,24,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_325-349
id_5078220,21,Zambia_0.05_n_325-349.csv,,DSB,28.711530164910084,-11.91571272579,False,1,2023,7,3,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_325-349
id_3514075,20,Zambia_0.05_n_325-349.csv,,DSB,32.39673375556805,-12.444749145157786,True,1,2023,8,13,4,0.051325099647751476,0.051325099647751476,196.30891990283567,196.30891990283567,124.65381237766539,124.65381237766539,0.0,0.0,0.0,0.0,DSB_325-349
id_3514075,20,Zambia_0.05_n_325-349.csv,,DSB,32.39673375556805,-12.444749145157786,True,2,2018,10,23,3,0.1879187572793622,0.110509852445703,946.8780214519775,1113.6711131493673,780.0849297545876,1113.6711131493673,0.0,0.0,0.0,0.0,DSB_325-349
id_5036583,22,Zambia_0.05_n_325-349.csv,,DSB,29.175225997232403,-10.0687779330496,True,1,2023,6,4,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_325-349
id_1055351,23,Zambia_0.05_n_325-349.csv,,DSB,32.484479507639726,-9.501866686821362,True,1,2023,9,3,4,0.015493572545885334,0.015493572545885334,156.20822873772315,156.20822873772315,156.20822873772315,156.20822873772315,0.0,0.0,0.0,0.0,DSB_325-349
id_1055351,23,Zambia_0.05_n_325-349.csv,,DSB,32.484479507639726,-9.501866686821362,True,2,2019,10,9,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_325-349
id_1378949,24,Zambia_0.05_n_325-349.csv,,DSB,29.079098115895302,-9.116416297125282,False,1,2019,6,19,4,1.6827485670865738,1.6827485670865738,3367.1454605047193,3367.1454605047193,1738.0024513008582,1738.0024513008582,0.0,0.0,0.0,0.0,DSB_325-349
id_5100192,18,Zambia_0.05_n_325-349.csv,,DSB,28.49629957130005,-12.81193056761853,True,1,2017,7,20,5,0.21936988632137985,0.19770201178113453,365.85801939136076,395.70094798330945,170.66402690416473,170.66402690416473,0.0,0.0,0.0,0.0,DSB_325-349
id_5100192,18,Zambia_0.05_n_325-349.csv,,DSB,28.49629957130005,-12.81193056761853,True,2,2017,6,10,4,0.519894521933954,0.519894521933954,742.7478138754584,742.7478138754584,155.89779501512916,155.89779501512916,0.0,0.0,0.0,0.0,DSB_325-349
id_5100192,18,Zambia_0.05_n_325-349.csv,,DSB,28.49629957130005,-12.81193056761853,True,3,2016,9,6,4,0.4379303523752002,0.35365758852767337,729.7687037501582,884.0042674632572,113.7881303452925,113.7881303452925,0.0,0.0,0.0,0.0,DSB_325-349
id_5093054,19,Zambia_0.05_n_325-349.csv,,DSB,28.043676471507485,-12.515742182140643,False,1,2024,6,10,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_325-349
id_5093054,19,Zambia_0.05_n_325-349.csv,,DSB,28.043676471507485,-12.515742182140643,False,2,2018,8,23,5,43.871300157934265,43.871300157934265,708563.3760655216,708563.3760655216,708563.3760655216,708563.3760655216,0.0,43.871300157934265,0.0,0.0,DSB_325-349
id_5093054,19,Zambia_0.05_n_325-349.csv,,DSB,28.043676471507485,-12.515742182140643,False,3,2018,8,19,5,43.030518625844174,43.030518625844174,699654.6119838213,699654.6119838213,699654.6119838213,699654.6119838213,0.0,43.030518625844174,0.0,0.0,DSB_325-349
id_5093054,19,Zambia_0.05_n_325-349.csv,,DSB,28.043676471507485,-12.515742182140643,False,4,2017,7,20,5,42.89027425096016,42.89027425096016,695293.4328498218,695293.4328498218,695293.4328498218,695293.4328498218,0.0,42.89027425096016,0.0,0.0,DSB_325-349
id_5093054,19,Zambia_0.05_n_325-349.csv,,DSB,28.043676471507485,-12.515742182140643,False,5,2016,8,2,5,42.837364985477336,42.837364985477336,696005.4886362283,696005.4886362283,696005.4886362283,696005.4886362283,0.0,42.837364985477336,0.0,0.0,DSB_325-349
id_1371299,25,Zambia_0.05_n_325-349.csv,,DSB,29.620787799053204,-8.561714718037829,False,1,2024,9,1,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_325-349
id_1371299,25,Zambia_0.05_n_325-349.csv,,DSB,29.620787799053204,-8.561714718037829,False,2,2019,7,15,2,0.2537562116494122,0.0,2540.7695566064663,,2540.7695566064663,,0.0,0.0,0.0,0.0,DSB_325-349
id_1371299,25,Zambia_0.05_n_325-349.csv,,DSB,29.620787799053204,-8.561714718037829,False,3,2019,7,7,2,0.24557012876462184,0.0,2458.8053690757424,,2458.8053690757424,,0.0,0.0,0.0,0.0,DSB_325-349
id_5221139,4,Zambia_0.05_n_325-349.csv,,DSB,25.07111416256551,-16.767270496589795,False,1,2019,9,30,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_325-349
id_5218870,5,Zambia_0.05_n_325-349.csv,,DSB,26.99436073212489,-16.71301969801408,False,1,2022,7,22,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_325-349
id_5218870,5,Zambia_0.05_n_325-349.csv,,DSB,26.99436073212489,-16.71301969801408,False,2,2021,9,5,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_325-349
