site_id,internal_id,plot_file,operator,operator_initials,x,y,water_source,image_number,year,month,day,irrigation,percent_coverage,percent_coverage_hc,poly_avg_size,poly_avg_size_hc,poly_min_size,poly_min_size_hc,percent_coverage_hc_plantation,percent_coverage_hc_industrial,percent_coverage_hc_lawn,percent_coverage_hc_covered,source_file
id_5092601,18,Zambia_0.05_n_101-125.csv,,JL,24.960879112558818,-12.501002119335134,True,1,2024,7,12,2,0.22908102692263868,0.0,2291.735198018846,,2291.735198018846,,0.0,0.0,0.0,0.0,JL_KL_v2_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,,JL,33.24314026470543,-12.309666542306966,True,1,2016,6,30,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_KL_v2_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,,JL,33.24314026470543,-12.309666542306966,True,2,2018,6,4,3,0.03218072793174643,0.0,325.24081953861594,,325.24081953861594,,0.0,0.0,0.0,0.0,JL_KL_v2_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,,JL,33.24314026470543,-12.309666542306966,True,3,2019,6,14,3,0.1226426364402072,0.0,1239.5067602738432,,1239.5067602738432,,0.0,0.0,0.0,0.0,JL_KL_v2_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,,JL,33.24314026470543,-12.309666542306966,True,4,2019,6,30,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_KL_v2_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,,JL,33.24314026470543,-12.309666542306966,True,5,2019,10,18,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_KL_v2_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,,JL,33.24314026470543,-12.309666542306966,True,6,2020,8,16,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_KL_v2_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,,JL,33.24314026470543,-12.309666542306966,True,7,2021,6,5,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_KL_v2_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,,JL,33.24314026470543,-12.309666542306966,True,8,2021,6,16,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_KL_v2_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,,JL,33.24314026470543,-12.309666542306966,True,9,2021,6,22,2,0.020423717633935533,0.0,206.41697989113848,,206.41697989113848,,0.0,0.0,0.0,0.0,JL_KL_v2_101-125
