site_id,internal_id,plot_file,operator,operator_initials,x,y,water_source,image_number,year,month,day,irrigation,percent_coverage,percent_coverage_hc,poly_avg_size,poly_avg_size_hc,poly_min_size,poly_min_size_hc,percent_coverage_hc_plantation,percent_coverage_hc_industrial,percent_coverage_hc_lawn,percent_coverage_hc_covered,source_file
id_5134131,11,Zambia_0.05_n_449-473.csv,Update,MV,29.18765344898528,-13.90051411823608,True,1,2023,7,26,5,26.177829941164312,26.177829941164312,225260.89604827986,225260.89604827986,241.03273302147218,241.03273302147218,0.0,0.0,0.0,0.0,MV_v2_449-473
id_5134131,11,Zambia_0.05_n_449-473.csv,Update,MV,29.18765344898528,-13.90051411823608,True,2,2020,7,14,5,25.315439812852723,1.9434537551895554,329246.3203529088,261567.20456522144,261567.20456522144,261567.20456522144,0.0,0.0,0.0,0.0,MV_v2_449-473
id_5134131,11,Zambia_0.05_n_449-473.csv,Update,MV,29.18765344898528,-13.90051411823608,True,3,2016,8,1,5,0.826885358712446,0.826885358712446,12875.452420884669,12875.452420884669,12875.452420884669,12875.452420884669,0.0,0.0,0.0,0.0,MV_v2_449-473
id_5035457,24,Zambia_0.05_n_449-473.csv,Update,MV,28.746150163314528,-9.998998634656031,True,1,2023,6,12,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_v2_449-473
id_5035457,24,Zambia_0.05_n_449-473.csv,Update,MV,28.746150163314528,-9.998998634656031,True,2,2022,6,22,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_v2_449-473
id_5035457,24,Zambia_0.05_n_449-473.csv,Update,MV,28.746150163314528,-9.998998634656031,True,3,2019,6,18,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_v2_449-473
id_5039478,23,Zambia_0.05_n_449-473.csv,Update,MV,29.897116041274693,-10.243910716464178,False,1,2024,7,11,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_v2_449-473
id_5039478,23,Zambia_0.05_n_449-473.csv,Update,MV,29.897116041274693,-10.243910716464178,False,2,2022,9,20,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_v2_449-473
id_5039478,23,Zambia_0.05_n_449-473.csv,Update,MV,29.897116041274693,-10.243910716464178,False,3,2019,9,4,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_v2_449-473
id_5129382,12,Zambia_0.05_n_449-473.csv,Update,MV,28.46508243459334,-13.752251112334289,False,1,2024,7,24,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_v2_449-473
id_5129382,12,Zambia_0.05_n_449-473.csv,Update,MV,28.46508243459334,-13.752251112334289,False,2,2018,9,16,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_v2_449-473
id_5129382,12,Zambia_0.05_n_449-473.csv,Update,MV,28.46508243459334,-13.752251112334289,False,3,2016,9,9,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_v2_449-473
id_5138324,10,Zambia_0.05_n_449-473.csv,Update,MV,28.263351220208293,-14.069771229250549,False,1,2020,6,6,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_v2_449-473
id_5138324,10,Zambia_0.05_n_449-473.csv,Update,MV,28.263351220208293,-14.069771229250549,False,2,2019,9,14,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_v2_449-473
id_5138324,10,Zambia_0.05_n_449-473.csv,Update,MV,28.263351220208293,-14.069771229250549,False,3,2016,9,19,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_v2_449-473
id_5138324,10,Zambia_0.05_n_449-473.csv,Update,MV,28.263351220208293,-14.069771229250549,False,4,2016,7,27,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_v2_449-473
id_5138716,9,Zambia_0.05_n_449-473.csv,Update,MV,27.652139596877085,-14.090279034769056,False,1,2017,9,22,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_v2_449-473
id_5171681,5,Zambia_0.05_n_449-473.csv,Update,MV,26.994404945936,-15.121895855277318,True,1,2017,8,24,5,0.06095231634884545,0.06095231634884545,609.0263721985813,609.0263721985813,609.0263721985813,609.0263721985813,0.0,0.0,0.0,0.0,MV_v2_449-473
id_5155488,6,Zambia_0.05_n_449-473.csv,Update,MV,24.58919896081796,-14.70249963119165,False,1,2016,6,30,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_v2_449-473
id_5182274,2,Zambia_0.05_n_449-473.csv,Update,MV,27.25531568322979,-15.383939276146766,False,1,2024,6,18,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_v2_449-473
id_5182274,2,Zambia_0.05_n_449-473.csv,Update,MV,27.25531568322979,-15.383939276146766,False,2,2020,9,22,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_v2_449-473
