site_id,internal_id,plot_file,operator,operator_initials,x,y,water_source,image_number,year,month,day,irrigation
id_5161844,8,Zambia_0.05_n_499-523.csv,,KL,27.37556163281841,-14.877475389792156,false,1,2017,9,12,1
id_5161220,9,Zambia_0.05_n_499-523.csv,,KL,28.41649095148745,-14.855332685740033,false,1,2019,10,16,1
id_5161220,9,Zambia_0.05_n_499-523.csv,,KL,28.41649095148745,-14.855332685740033,false,2,2019,6,1,1
id_5161220,9,Zambia_0.05_n_499-523.csv,,KL,28.41649095148745,-14.855332685740033,false,3,2018,8,10,1
id_5161220,9,Zambia_0.05_n_499-523.csv,,KL,28.41649095148745,-14.855332685740033,false,4,2017,8,30,1
id_5161220,9,Zambia_0.05_n_499-523.csv,,KL,28.41649095148745,-14.855332685740033,false,5,2016,9,11,1
id_5125595,14,Zambia_0.05_n_499-523.csv,,KL,29.03723060409404,-13.621667126021778,false,1,2023,7,13,1
id_5125595,14,Zambia_0.05_n_499-523.csv,,KL,29.03723060409404,-13.621667126021778,false,2,2020,7,14,1
id_5125595,14,Zambia_0.05_n_499-523.csv,,KL,29.03723060409404,-13.621667126021778,false,3,2019,9,22,1
id_5116856,15,Zambia_0.05_n_499-523.csv,,KL,29.70847426067113,-13.344262026609046,false,1,2023,7,31,1
id_5116856,15,Zambia_0.05_n_499-523.csv,,KL,29.70847426067113,-13.344262026609046,false,2,2016,6,17,1
id_3532583,17,Zambia_0.05_n_499-523.csv,,KL,30.65223183455933,-13.094861732998243,false,1,2024,7,21,1
id_3536452,16,Zambia_0.05_n_499-523.csv,,KL,30.218076615168897,-13.18087327579023,true,1,2024,7,16,4
id_3536452,16,Zambia_0.05_n_499-523.csv,,KL,30.218076615168897,-13.18087327579023,true,2,2020,7,7,2
id_3536452,16,Zambia_0.05_n_499-523.csv,,KL,30.218076615168897,-13.18087327579023,true,3,2019,8,18,2
id_3536452,16,Zambia_0.05_n_499-523.csv,,KL,30.218076615168897,-13.18087327579023,true,4,2019,7,27,2
id_3536452,16,Zambia_0.05_n_499-523.csv,,KL,30.218076615168897,-13.18087327579023,true,5,2016,6,3,2
id_3581356,12,Zambia_0.05_n_499-523.csv,,KL,32.65199295473701,-14.118035136251482,true,1,2019,6,29,1
id_3575748,13,Zambia_0.05_n_499-523.csv,,KL,32.142797319235065,-14.026349805642862,false,1,2024,9,8,5
id_3575748,13,Zambia_0.05_n_499-523.csv,,KL,32.142797319235065,-14.026349805642862,false,2,2016,6,16,2
id_3575748,13,Zambia_0.05_n_499-523.csv,,KL,32.142797319235065,-14.026349805642862,false,3,2016,6,10,2
id_5141930,11,Zambia_0.05_n_499-523.csv,,KL,28.393932037294352,-14.222724310764272,false,1,2024,6,2,2
id_5141930,11,Zambia_0.05_n_499-523.csv,,KL,28.393932037294352,-14.222724310764272,false,2,2021,6,12,2
id_5141930,11,Zambia_0.05_n_499-523.csv,,KL,28.393932037294352,-14.222724310764272,false,3,2020,6,6,1
id_5141930,11,Zambia_0.05_n_499-523.csv,,KL,28.393932037294352,-14.222724310764272,false,4,2019,10,16,1
id_5141930,11,Zambia_0.05_n_499-523.csv,,KL,28.393932037294352,-14.222724310764272,false,5,2019,9,14,1
id_5141930,11,Zambia_0.05_n_499-523.csv,,KL,28.393932037294352,-14.222724310764272,false,6,2016,9,11,1
id_5155143,10,Zambia_0.05_n_499-523.csv,,KL,24.47793932146406,-14.69228197416604,false,1,2019,8,12,1
id_3483924,21,Zambia_0.05_n_499-523.csv,,KL,31.044711661724858,-11.109671732981573,true,1,2024,7,21,1
id_3483924,21,Zambia_0.05_n_499-523.csv,,KL,31.044711661724858,-11.109671732981573,true,2,2022,7,31,1
id_5088410,20,Zambia_0.05_n_499-523.csv,,KL,25.75266132237361,-12.379258088896892,true,1,2020,8,2,1
id_5088410,20,Zambia_0.05_n_499-523.csv,,KL,25.75266132237361,-12.379258088896892,true,2,2017,6,28,1
id_5042473,22,Zambia_0.05_n_499-523.csv,,KL,29.64279289064152,-10.37257318079272,true,1,2023,6,22,1
id_5036470,24,Zambia_0.05_n_499-523.csv,,KL,29.713109233637944,-10.055765660229328,true,1,2023,9,16,1
id_5103392,18,Zambia_0.05_n_499-523.csv,,KL,28.50615826014681,-12.92035405432882,true,1,2021,6,2,3
id_5103392,18,Zambia_0.05_n_499-523.csv,,KL,28.50615826014681,-12.92035405432882,true,2,2018,6,5,5
id_5103392,18,Zambia_0.05_n_499-523.csv,,KL,28.50615826014681,-12.92035405432882,true,3,2017,8,6,2
id_5103392,18,Zambia_0.05_n_499-523.csv,,KL,28.50615826014681,-12.92035405432882,true,4,2017,7,20,2
id_5103392,18,Zambia_0.05_n_499-523.csv,,KL,28.50615826014681,-12.92035405432882,true,5,2017,6,23,4
id_5103392,18,Zambia_0.05_n_499-523.csv,,KL,28.50615826014681,-12.92035405432882,true,6,2016,9,6,2
id_5088679,19,Zambia_0.05_n_499-523.csv,,KL,24.869863338037543,-12.382811453676029,true,1,2024,7,12,1
id_5088679,19,Zambia_0.05_n_499-523.csv,,KL,24.869863338037543,-12.382811453676029,true,2,2020,8,22,1
id_1380598,25,Zambia_0.05_n_499-523.csv,,KL,28.907107802067152,-9.271042381114652,true,1,2023,9,24,1
id_1380598,25,Zambia_0.05_n_499-523.csv,,KL,28.907107802067152,-9.271042381114652,true,2,2019,6,18,2
id_5182291,4,Zambia_0.05_n_499-523.csv,,KL,27.413727580867025,-15.383701224207115,false,1,2020,10,25,1
id_5182093,5,Zambia_0.05_n_499-523.csv,,KL,29.03460603196964,-15.365752185647658,false,1,2023,7,10,1
id_5182093,5,Zambia_0.05_n_499-523.csv,,KL,29.03460603196964,-15.365752185647658,false,2,2017,9,19,1
id_5168839,7,Zambia_0.05_n_499-523.csv,,KL,28.3247272615284,-15.045702533319847,false,1,2017,10,20,1
id_5168839,7,Zambia_0.05_n_499-523.csv,,KL,28.3247272615284,-15.045702533319847,false,2,2017,8,31,1
id_5168839,7,Zambia_0.05_n_499-523.csv,,KL,28.3247272615284,-15.045702533319847,false,3,2016,8,15,1
id_5168839,7,Zambia_0.05_n_499-523.csv,,KL,28.3247272615284,-15.045702533319847,false,4,2016,7,27,1
id_5179123,6,Zambia_0.05_n_499-523.csv,,KL,27.69300049314996,-15.301643567266852,false,1,2023,9,11,1
id_5179123,6,Zambia_0.05_n_499-523.csv,,KL,27.69300049314996,-15.301643567266852,false,2,2018,8,26,1
id_5210017,2,Zambia_0.05_n_499-523.csv,,KL,27.31288724602445,-16.459668668974107,true,1,2023,6,25,1
id_5210017,2,Zambia_0.05_n_499-523.csv,,KL,27.31288724602445,-16.459668668974107,true,2,2019,7,27,1
id_5194460,3,Zambia_0.05_n_499-523.csv,,KL,27.51763689540273,-15.943987047896686,false,1,2020,10,25,1
id_5228664,1,Zambia_0.05_n_499-523.csv,,KL,27.370105579452243,-16.98387424448129,true,1,2018,8,18,4
id_5228664,1,Zambia_0.05_n_499-523.csv,,KL,27.370105579452243,-16.98387424448129,true,2,2018,8,10,5
