site_id,internal_id,plot_file,operator,operator_initials,x,y,water_source,image_number,year,month,day,irrigation
id_5115725,15,Zambia_0.05_n_775-799.csv,,JL,28.296275759517616,-13.319264007070082,true,1,2021,9,13,3
id_5115725,15,Zambia_0.05_n_775-799.csv,,JL,28.296275759517616,-13.319264007070082,true,2,2018,8,13,2
id_5115725,15,Zambia_0.05_n_775-799.csv,,JL,28.296275759517616,-13.319264007070082,true,3,2017,7,31,3
id_5115725,15,Zambia_0.05_n_775-799.csv,,JL,28.296275759517616,-13.319264007070082,true,4,2017,6,4,2
id_5115725,15,Zambia_0.05_n_775-799.csv,,JL,28.296275759517616,-13.319264007070082,true,5,2016,9,9,1
id_5115725,15,Zambia_0.05_n_775-799.csv,,JL,28.296275759517616,-13.319264007070082,true,6,2016,8,26,1
id_5115725,15,Zambia_0.05_n_775-799.csv,,JL,28.296275759517616,-13.319264007070082,true,7,2016,8,23,1
id_5115725,15,Zambia_0.05_n_775-799.csv,,JL,28.296275759517616,-13.319264007070082,true,8,2016,8,2,1
id_5243460,1,Zambia_0.05_n_775-799.csv,,JL,26.636541564755007,-17.41776869451837,false,1,2020,8,1,1
id_5243460,1,Zambia_0.05_n_775-799.csv,,JL,26.636541564755007,-17.41776869451837,false,2,2019,7,27,1
id_5243460,1,Zambia_0.05_n_775-799.csv,,JL,26.636541564755007,-17.41776869451837,false,3,2016,8,15,1
id_3546659,14,Zambia_0.05_n_775-799.csv,,JL,32.33896187547248,-13.42117349749156,false,1,2019,10,15,1
id_3546659,14,Zambia_0.05_n_775-799.csv,,JL,32.33896187547248,-13.42117349749156,false,2,2017,9,10,1
id_5124615,12,Zambia_0.05_n_775-799.csv,,JL,28.436408726992703,-13.598745043687028,false,1,2024,8,1,1
id_5124615,12,Zambia_0.05_n_775-799.csv,,JL,28.436408726992703,-13.598745043687028,false,2,2018,9,16,1
id_5124615,12,Zambia_0.05_n_775-799.csv,,JL,28.436408726992703,-13.598745043687028,false,3,2016,9,9,1
id_5119012,13,Zambia_0.05_n_775-799.csv,,JL,27.89974325240944,-13.43851758167384,false,1,2017,7,17,1
id_3438956,23,Zambia_0.05_n_775-799.csv,,JL,31.635290323393825,-10.036950022029565,false,1,2024,6,12,1
id_3438956,23,Zambia_0.05_n_775-799.csv,,JL,31.635290323393825,-10.036950022029565,false,2,2020,10,8,1
id_5105284,17,Zambia_0.05_n_775-799.csv,,JL,26.616393223857443,-12.987713427166758,true,1,2024,8,4,1
id_5105284,17,Zambia_0.05_n_775-799.csv,,JL,26.616393223857443,-12.987713427166758,true,2,2022,8,24,1
id_3538582,16,Zambia_0.05_n_775-799.csv,,JL,30.660162688487706,-13.230470829541636,false,1,2023,7,18,1
id_3525249,18,Zambia_0.05_n_775-799.csv,,JL,30.61717496387136,-12.904791658993124,false,1,2023,6,12,2
id_3525249,18,Zambia_0.05_n_775-799.csv,,JL,30.61717496387136,-12.904791658993124,false,2,2017,9,18,1
id_5127197,11,Zambia_0.05_n_775-799.csv,,JL,27.55853268157676,-13.68363764319601,false,1,2024,7,27,1
id_5127197,11,Zambia_0.05_n_775-799.csv,,JL,27.55853268157676,-13.68363764319601,false,2,2017,7,24,1
id_3568266,10,Zambia_0.05_n_775-799.csv,,JL,32.41171503371649,-13.882486872136544,false,1,2019,6,28,2
id_1386015,25,Zambia_0.05_n_775-799.csv,,JL,28.745171106995084,-9.6425442090868,false,1,2019,6,13,1
id_1386015,25,Zambia_0.05_n_775-799.csv,,JL,28.745171106995084,-9.6425442090868,false,2,2017,8,16,1
id_3513696,19,Zambia_0.05_n_775-799.csv,,JL,33.04082918633621,-12.42733250925433,false,1,2023,9,10,1
id_3513696,19,Zambia_0.05_n_775-799.csv,,JL,33.04082918633621,-12.42733250925433,false,2,2019,9,6,1
id_5161599,6,Zambia_0.05_n_775-799.csv,,JL,28.58381694770717,-14.863278286633443,true,1,2023,9,16,2
id_5161599,6,Zambia_0.05_n_775-799.csv,,JL,28.58381694770717,-14.863278286633443,true,2,2019,8,7,1
id_5161599,6,Zambia_0.05_n_775-799.csv,,JL,28.58381694770717,-14.863278286633443,true,3,2018,8,10,5
id_5161599,6,Zambia_0.05_n_775-799.csv,,JL,28.58381694770717,-14.863278286633443,true,4,2017,9,4,5
id_5161599,6,Zambia_0.05_n_775-799.csv,,JL,28.58381694770717,-14.863278286633443,true,5,2016,9,11,5
id_5161599,6,Zambia_0.05_n_775-799.csv,,JL,28.58381694770717,-14.863278286633443,true,6,2016,8,4,3
id_5161599,6,Zambia_0.05_n_775-799.csv,,JL,28.58381694770717,-14.863278286633443,true,7,2016,6,8,2
id_3504569,21,Zambia_0.05_n_775-799.csv,,JL,32.58166277520353,-11.86634223569343,true,1,2023,9,8,4
id_5143409,8,Zambia_0.05_n_775-799.csv,,JL,28.069888352982748,-14.287677369678208,false,1,2019,8,10,4
id_5138038,9,Zambia_0.05_n_775-799.csv,,JL,26.383111350303967,-14.06324737859912,false,1,2024,7,9,1
id_5081886,20,Zambia_0.05_n_775-799.csv,,JL,26.387888391252343,-12.137276646824324,true,1,2022,9,10,3
id_5081886,20,Zambia_0.05_n_775-799.csv,,JL,26.387888391252343,-12.137276646824324,true,2,2022,6,6,3
id_5081886,20,Zambia_0.05_n_775-799.csv,,JL,26.387888391252343,-12.137276646824324,true,3,2021,8,3,1
id_5081886,20,Zambia_0.05_n_775-799.csv,,JL,26.387888391252343,-12.137276646824324,true,4,2020,9,4,2
id_5081886,20,Zambia_0.05_n_775-799.csv,,JL,26.387888391252343,-12.137276646824324,true,5,2020,8,15,1
id_5081886,20,Zambia_0.05_n_775-799.csv,,JL,26.387888391252343,-12.137276646824324,true,6,2019,9,10,3
id_5081886,20,Zambia_0.05_n_775-799.csv,,JL,26.387888391252343,-12.137276646824324,true,7,2019,6,18,2
id_5081886,20,Zambia_0.05_n_775-799.csv,,JL,26.387888391252343,-12.137276646824324,true,8,2018,7,3,3
id_5081886,20,Zambia_0.05_n_775-799.csv,,JL,26.387888391252343,-12.137276646824324,true,9,2017,10,3,2
id_5081886,20,Zambia_0.05_n_775-799.csv,,JL,26.387888391252343,-12.137276646824324,true,10,2017,10,2,3
id_5162183,5,Zambia_0.05_n_775-799.csv,,JL,27.03159828536337,-14.886821895795425,false,1,2019,7,27,1
id_5205507,4,Zambia_0.05_n_775-799.csv,,JL,26.36714669234306,-16.323352456216668,false,1,2023,6,20,1
id_5240921,2,Zambia_0.05_n_775-799.csv,,JL,27.33317561964964,-17.345508951469828,false,1,2023,6,14,2
id_5240921,2,Zambia_0.05_n_775-799.csv,,JL,27.33317561964964,-17.345508951469828,false,2,2018,8,18,2
id_5240921,2,Zambia_0.05_n_775-799.csv,,JL,27.33317561964964,-17.345508951469828,false,3,2018,8,10,2
id_5240921,2,Zambia_0.05_n_775-799.csv,,JL,27.33317561964964,-17.345508951469828,false,4,2016,6,1,1
id_5219812,3,Zambia_0.05_n_775-799.csv,,JL,25.230879096950748,-16.732559387577158,false,1,2019,7,24,1
