site_id,internal_id,plot_file,operator,operator_initials,x,y,water_source,image_number,year,month,day,irrigation
id_5236239,1,Zambia_0.05_n_400-424.csv,,JL,24.070716460175262,-17.188905193795147,true,1,2023,7,14,1
id_5128440,12,Zambia_0.05_n_400-424.csv,,JL,25.302075746671203,-13.723641373532397,false,1,2023,9,22,1
id_5128338,13,Zambia_0.05_n_400-424.csv,,JL,29.22285110770021,-13.710438532539344,true,1,2023,7,26,1
id_5128338,13,Zambia_0.05_n_400-424.csv,,JL,29.22285110770021,-13.710438532539344,true,2,2020,7,14,1
id_5128338,13,Zambia_0.05_n_400-424.csv,,JL,29.22285110770021,-13.710438532539344,true,3,2019,7,27,1
id_5123019,15,Zambia_0.05_n_400-424.csv,,JL,28.657874375014305,-13.552174826107022,false,1,2023,8,8,5
id_5123019,15,Zambia_0.05_n_400-424.csv,,JL,28.657874375014305,-13.552174826107022,false,2,2018,10,3,4
id_5123019,15,Zambia_0.05_n_400-424.csv,,JL,28.657874375014305,-13.552174826107022,false,3,2016,9,1,4
id_5122953,14,Zambia_0.05_n_400-424.csv,,JL,28.03880221484708,-13.555515821999531,false,1,2023,8,3,5
id_5122953,14,Zambia_0.05_n_400-424.csv,,JL,28.03880221484708,-13.555515821999531,false,2,2020,10,17,1
id_5122953,14,Zambia_0.05_n_400-424.csv,,JL,28.03880221484708,-13.555515821999531,false,3,2017,6,4,5
id_5104372,18,Zambia_0.05_n_400-424.csv,,JL,26.54267585521041,-12.96046677532532,false,1,2024,6,13,1
id_1393122,24,Zambia_0.05_n_400-424.csv,,JL,29.585839233777005,-9.989663439970467,false,1,2019,7,30,1
id_1038926,25,Zambia_0.05_n_400-424.csv,,JL,30.993424114574104,-9.017386385597389,true,1,2021,7,5,3
id_1038926,25,Zambia_0.05_n_400-424.csv,,JL,30.993424114574104,-9.017386385597389,true,2,2020,7,27,3
id_3517421,19,Zambia_0.05_n_400-424.csv,,JL,30.42697384871624,-12.586777210011917,false,1,2024,9,6,1
id_3517421,19,Zambia_0.05_n_400-424.csv,,JL,30.42697384871624,-12.586777210011917,false,2,2017,9,18,1
id_3581290,10,Zambia_0.05_n_400-424.csv,,JL,32.02203430023507,-14.116299871213558,false,1,2024,8,8,2
id_3581290,10,Zambia_0.05_n_400-424.csv,,JL,32.02203430023507,-14.116299871213558,false,2,2021,10,8,1
id_3581290,10,Zambia_0.05_n_400-424.csv,,JL,32.02203430023507,-14.116299871213558,false,3,2016,6,16,1
id_3448757,23,Zambia_0.05_n_400-424.csv,,JL,32.87612646029777,-10.320113128647003,false,1,2023,10,1,1
id_5110390,17,Zambia_0.05_n_400-424.csv,,JL,27.400430509409603,-13.141410085379071,false,1,2023,7,16,1
id_5112364,16,Zambia_0.05_n_400-424.csv,,JL,29.955639413444167,-13.187960056813068,false,1,2023,9,21,4
id_5112364,16,Zambia_0.05_n_400-424.csv,,JL,29.955639413444167,-13.187960056813068,false,2,2018,10,4,1
id_5047755,22,Zambia_0.05_n_400-424.csv,,JL,28.895460900369788,-10.567686210671924,false,1,2023,6,12,1
id_5047755,22,Zambia_0.05_n_400-424.csv,,JL,28.895460900369788,-10.567686210671924,false,2,2020,7,1,1
id_5135813,11,Zambia_0.05_n_400-424.csv,,JL,28.52197735870513,-13.96884858558236,true,1,2018,9,16,2
id_5135813,11,Zambia_0.05_n_400-424.csv,,JL,28.52197735870513,-13.96884858558236,true,2,2016,9,11,3
id_3481688,21,Zambia_0.05_n_400-424.csv,,JL,30.47786999262112,-11.051240656305708,true,1,2017,9,15,1
id_3481688,21,Zambia_0.05_n_400-424.csv,,JL,30.47786999262112,-11.051240656305708,true,2,2016,8,21,1
id_3482107,20,Zambia_0.05_n_400-424.csv,,JL,31.200577289683576,-11.065445047565865,true,1,2022,8,6,3
id_3482107,20,Zambia_0.05_n_400-424.csv,,JL,31.200577289683576,-11.065445047565865,true,2,2019,8,19,1
id_3482107,20,Zambia_0.05_n_400-424.csv,,JL,31.200577289683576,-11.065445047565865,true,3,2019,8,11,1
id_5172318,7,Zambia_0.05_n_400-424.csv,,JL,22.596495991381016,-15.097060519388853,false,1,2023,7,30,1
id_5147679,9,Zambia_0.05_n_400-424.csv,,JL,29.15577054133359,-14.442969745532976,true,1,2024,7,24,1
id_5164842,8,Zambia_0.05_n_400-424.csv,,JL,27.608165945330697,-14.949303580801317,false,1,2018,8,29,1
id_5195425,4,Zambia_0.05_n_400-424.csv,,JL,26.097200376070138,-15.987915529610293,false,1,2023,7,13,1
id_5194786,5,Zambia_0.05_n_400-424.csv,,JL,23.800261084523875,-15.938921705366068,true,1,2023,7,1,1
id_5194786,5,Zambia_0.05_n_400-424.csv,,JL,23.800261084523875,-15.938921705366068,true,2,2021,7,26,1
id_5199904,3,Zambia_0.05_n_400-424.csv,,JL,24.292261455011865,-16.135335426263286,false,1,2023,6,23,1
id_5199904,3,Zambia_0.05_n_400-424.csv,,JL,24.292261455011865,-16.135335426263286,false,2,2017,7,13,1
id_5207032,2,Zambia_0.05_n_400-424.csv,,JL,27.724736518763123,-16.36825453776802,false,1,2023,6,17,4
id_5207032,2,Zambia_0.05_n_400-424.csv,,JL,27.724736518763123,-16.36825453776802,false,2,2021,9,5,1
id_5207032,2,Zambia_0.05_n_400-424.csv,,JL,27.724736518763123,-16.36825453776802,false,3,2019,7,27,1
id_5207032,2,Zambia_0.05_n_400-424.csv,,JL,27.724736518763123,-16.36825453776802,false,4,2017,10,13,1
