site_id,internal_id,plot_file,operator,operator_initials,x,y,water_source,image_number,year,month,day,irrigation
id_5159859,8,Zambia_0.05_n_800-824.csv,,DSB,28.574197654772608,-14.818152594947572,true,1,2023,9,16,1
id_5159859,8,Zambia_0.05_n_800-824.csv,,DSB,28.574197654772608,-14.818152594947572,true,2,2019,8,7,1
id_5159859,8,Zambia_0.05_n_800-824.csv,,DSB,28.574197654772608,-14.818152594947572,true,3,2018,8,10,1
id_5159859,8,Zambia_0.05_n_800-824.csv,,DSB,28.574197654772608,-14.818152594947572,true,4,2017,9,4,1
id_5159859,8,Zambia_0.05_n_800-824.csv,,DSB,28.574197654772608,-14.818152594947572,true,5,2016,9,11,1
id_5159859,8,Zambia_0.05_n_800-824.csv,,DSB,28.574197654772608,-14.818152594947572,true,6,2016,8,4,1
id_5159859,8,Zambia_0.05_n_800-824.csv,,DSB,28.574197654772608,-14.818152594947572,true,7,2016,6,8,1
id_5156705,9,Zambia_0.05_n_800-824.csv,,DSB,27.932725325490072,-14.740281993859154,false,1,2023,10,7,5
id_3536481,14,Zambia_0.05_n_800-824.csv,,DSB,30.743582255125496,-13.186040230008246,true,1,2023,7,18,5
id_3527774,15,Zambia_0.05_n_800-824.csv,,DSB,30.367769755836907,-12.974671908569954,true,1,2024,8,11,3
id_3527774,15,Zambia_0.05_n_800-824.csv,,DSB,30.367769755836907,-12.974671908569954,true,2,2017,9,18,1
id_5097986,17,Zambia_0.05_n_800-824.csv,,DSB,27.464263161060973,-12.73439067768799,false,1,2020,9,28,1
id_5100434,16,Zambia_0.05_n_800-824.csv,,DSB,28.164701791288408,-12.822647824815126,true,1,2022,10,6,1
id_5100434,16,Zambia_0.05_n_800-824.csv,,DSB,28.164701791288408,-12.822647824815126,true,2,2022,10,5,1
id_5100434,16,Zambia_0.05_n_800-824.csv,,DSB,28.164701791288408,-12.822647824815126,true,3,2022,9,20,1
id_5100434,16,Zambia_0.05_n_800-824.csv,,DSB,28.164701791288408,-12.822647824815126,true,4,2021,9,16,1
id_5100434,16,Zambia_0.05_n_800-824.csv,,DSB,28.164701791288408,-12.822647824815126,true,5,2020,8,15,1
id_5100434,16,Zambia_0.05_n_800-824.csv,,DSB,28.164701791288408,-12.822647824815126,true,6,2019,9,30,1
id_5100434,16,Zambia_0.05_n_800-824.csv,,DSB,28.164701791288408,-12.822647824815126,true,7,2018,10,28,1
id_5100434,16,Zambia_0.05_n_800-824.csv,,DSB,28.164701791288408,-12.822647824815126,true,8,2018,9,22,1
id_5100434,16,Zambia_0.05_n_800-824.csv,,DSB,28.164701791288408,-12.822647824815126,true,9,2018,8,19,1
id_5100434,16,Zambia_0.05_n_800-824.csv,,DSB,28.164701791288408,-12.822647824815126,true,10,2018,6,14,1
id_3575174,12,Zambia_0.05_n_800-824.csv,,DSB,31.58730100021384,-14.014706295324494,true,1,2023,7,2,3
id_5128595,13,Zambia_0.05_n_800-824.csv,,DSB,29.11202853984139,-13.72044722149444,true,1,2023,7,13,5
id_5128595,13,Zambia_0.05_n_800-824.csv,,DSB,29.11202853984139,-13.72044722149444,true,2,2020,7,14,1
id_5128595,13,Zambia_0.05_n_800-824.csv,,DSB,29.11202853984139,-13.72044722149444,true,3,2019,9,22,5
id_5128595,13,Zambia_0.05_n_800-824.csv,,DSB,29.11202853984139,-13.72044722149444,true,4,2019,7,8,4
id_5128595,13,Zambia_0.05_n_800-824.csv,,DSB,29.11202853984139,-13.72044722149444,true,5,2019,6,26,4
id_5128595,13,Zambia_0.05_n_800-824.csv,,DSB,29.11202853984139,-13.72044722149444,true,6,2016,8,1,1
id_3577877,11,Zambia_0.05_n_800-824.csv,,DSB,31.78148436994532,-14.060961574105148,false,1,2023,7,17,1
id_3585074,10,Zambia_0.05_n_800-824.csv,,DSB,32.17928825860213,-14.180174902189645,false,1,2024,9,8,1
id_3448065,21,Zambia_0.05_n_800-824.csv,,DSB,32.985729694302904,-10.302047762628996,true,1,2024,8,26,2
id_3448065,21,Zambia_0.05_n_800-824.csv,,DSB,32.985729694302904,-10.302047762628996,true,2,2021,9,11,1
id_3448065,21,Zambia_0.05_n_800-824.csv,,DSB,32.985729694302904,-10.302047762628996,true,3,2021,8,8,2
id_5048557,20,Zambia_0.05_n_800-824.csv,,DSB,28.98699034021837,-10.594240715997916,false,1,2020,7,1,1
id_1390443,23,Zambia_0.05_n_800-824.csv,,DSB,29.502637049418293,-9.836679530305735,false,1,2019,7,30,1
id_1042037,24,Zambia_0.05_n_800-824.csv,,DSB,31.97547501155076,-9.102828946714626,true,1,2024,7,21,1
id_1042037,24,Zambia_0.05_n_800-824.csv,,DSB,31.97547501155076,-9.102828946714626,true,2,2018,8,28,4
id_3510851,18,Zambia_0.05_n_800-824.csv,,DSB,30.577153305785725,-12.262893609761234,false,1,2017,9,18,1
id_5055420,19,Zambia_0.05_n_800-824.csv,,DSB,29.99370826537307,-10.803061864005528,true,1,2023,7,23,1
id_5055420,19,Zambia_0.05_n_800-824.csv,,DSB,29.99370826537307,-10.803061864005528,true,2,2016,10,27,1
id_1368026,25,Zambia_0.05_n_800-824.csv,,DSB,29.873596351919428,-8.37922946448188,false,1,2024,6,28,1
id_1368026,25,Zambia_0.05_n_800-824.csv,,DSB,29.873596351919428,-8.37922946448188,false,2,2019,9,17,1
id_1368026,25,Zambia_0.05_n_800-824.csv,,DSB,29.873596351919428,-8.37922946448188,false,3,2019,7,14,1
id_5206501,4,Zambia_0.05_n_800-824.csv,,DSB,27.799567178984905,-16.349904984546125,false,1,2017,10,13,1
id_5183210,5,Zambia_0.05_n_800-824.csv,,DSB,27.05963536487328,-15.411200419512149,false,1,2017,8,24,2
id_5174619,7,Zambia_0.05_n_800-824.csv,,DSB,22.41906854724657,-15.147629522635963,true,1,2023,7,30,4
id_5182223,6,Zambia_0.05_n_800-824.csv,,DSB,26.56575050975582,-15.38366213734168,false,1,2023,7,8,1
id_5211277,2,Zambia_0.05_n_800-824.csv,,DSB,28.24983910503265,-16.49232791368054,true,1,2023,6,6,5
id_5211277,2,Zambia_0.05_n_800-824.csv,,DSB,28.24983910503265,-16.49232791368054,true,2,2016,9,11,2
id_5206619,3,Zambia_0.05_n_800-824.csv,,DSB,26.32021612286428,-16.359364882468302,false,1,2023,6,10,1
id_5212648,1,Zambia_0.05_n_800-824.csv,,DSB,23.463497658447704,-16.511294715455662,true,1,2023,8,1,3
