site_id,internal_id,plot_file,operator,operator_initials,x,y,water_source,image_number,year,month,day,irrigation
id_5171733,8,Zambia_0.05_n_51-75.csv,,KL,27.48766817386869,-15.121369981189444,false,1,2020,10,25,1
id_5171733,8,Zambia_0.05_n_51-75.csv,,KL,27.48766817386869,-15.121369981189444,false,2,2018,8,29,1
id_5140294,15,Zambia_0.05_n_51-75.csv,,KL,29.476967707998345,-14.14167981244175,false,1,2023,7,2,1
id_5140294,15,Zambia_0.05_n_51-75.csv,,KL,29.476967707998345,-14.14167981244175,false,2,2019,7,8,1
id_5126838,17,Zambia_0.05_n_51-75.csv,,KL,29.795061371294643,-13.650433811761948,false,1,2024,6,7,1
id_5126838,17,Zambia_0.05_n_51-75.csv,,KL,29.795061371294643,-13.650433811761948,false,2,2019,7,8,1
id_5126838,17,Zambia_0.05_n_51-75.csv,,KL,29.795061371294643,-13.650433811761948,false,3,2016,10,27,4
id_5126838,17,Zambia_0.05_n_51-75.csv,,KL,29.795061371294643,-13.650433811761948,false,4,2016,6,17,1
id_5127794,16,Zambia_0.05_n_51-75.csv,,KL,28.73283452755744,-13.69628334378051,false,1,2018,10,6,1
id_5127794,16,Zambia_0.05_n_51-75.csv,,KL,28.73283452755744,-13.69628334378051,false,2,2016,9,1,1
id_5152161,12,Zambia_0.05_n_51-75.csv,,KL,28.35922053580391,-14.61162007776506,false,1,2024,6,2,1
id_5152161,12,Zambia_0.05_n_51-75.csv,,KL,28.35922053580391,-14.61162007776506,false,2,2021,6,12,5
id_5152161,12,Zambia_0.05_n_51-75.csv,,KL,28.35922053580391,-14.61162007776506,false,3,2020,6,6,5
id_5152161,12,Zambia_0.05_n_51-75.csv,,KL,28.35922053580391,-14.61162007776506,false,4,2018,8,10,5
id_5152161,12,Zambia_0.05_n_51-75.csv,,KL,28.35922053580391,-14.61162007776506,false,5,2016,9,11,5
id_5150532,13,Zambia_0.05_n_51-75.csv,,KL,28.349607600607268,-14.55743981615428,false,1,2024,6,2,1
id_5150532,13,Zambia_0.05_n_51-75.csv,,KL,28.349607600607268,-14.55743981615428,false,2,2021,6,12,1
id_5150532,13,Zambia_0.05_n_51-75.csv,,KL,28.349607600607268,-14.55743981615428,false,3,2020,6,6,1
id_5150532,13,Zambia_0.05_n_51-75.csv,,KL,28.349607600607268,-14.55743981615428,false,4,2019,10,22,1
id_5150532,13,Zambia_0.05_n_51-75.csv,,KL,28.349607600607268,-14.55743981615428,false,5,2016,7,27,1
id_5155505,11,Zambia_0.05_n_51-75.csv,,KL,24.830519064518622,-14.70488395182168,false,1,2023,9,6,1
id_5155505,11,Zambia_0.05_n_51-75.csv,,KL,24.830519064518622,-14.70488395182168,false,2,2019,6,10,1
id_5155505,11,Zambia_0.05_n_51-75.csv,,KL,24.830519064518622,-14.70488395182168,false,3,2017,7,6,1
id_5156389,10,Zambia_0.05_n_51-75.csv,,KL,28.424957299246,-14.728735100501805,false,1,2021,6,12,5
id_5156389,10,Zambia_0.05_n_51-75.csv,,KL,28.424957299246,-14.728735100501805,false,2,2019,10,16,5
id_5156389,10,Zambia_0.05_n_51-75.csv,,KL,28.424957299246,-14.728735100501805,false,3,2018,8,10,2
id_5156389,10,Zambia_0.05_n_51-75.csv,,KL,28.424957299246,-14.728735100501805,false,4,2016,9,11,5
id_5096751,21,Zambia_0.05_n_51-75.csv,,KL,26.46950491686022,-12.680010867381254,false,1,2023,7,24,1
id_5096751,21,Zambia_0.05_n_51-75.csv,,KL,26.46950491686022,-12.680010867381254,false,2,2022,6,16,1
id_5096751,21,Zambia_0.05_n_51-75.csv,,KL,26.46950491686022,-12.680010867381254,false,3,2018,7,3,1
id_5104454,20,Zambia_0.05_n_51-75.csv,,KL,27.40013948725908,-12.960560900162998,false,1,2023,7,16,1
id_5104454,20,Zambia_0.05_n_51-75.csv,,KL,27.40013948725908,-12.960560900162998,false,2,2019,9,16,1
id_1038116,25,Zambia_0.05_n_51-75.csv,,KL,30.99352387397193,-8.999307375910973,false,1,2021,7,5,4
id_1038116,25,Zambia_0.05_n_51-75.csv,,KL,30.99352387397193,-8.999307375910973,false,2,2020,7,27,1
id_1038116,25,Zambia_0.05_n_51-75.csv,,KL,30.99352387397193,-8.999307375910973,false,3,2018,9,14,1
id_1044015,24,Zambia_0.05_n_51-75.csv,,KL,32.37576536308823,-9.158001752407806,false,1,2023,9,16,1
id_1044015,24,Zambia_0.05_n_51-75.csv,,KL,32.37576536308823,-9.158001752407806,false,2,2019,7,22,1
id_1044015,24,Zambia_0.05_n_51-75.csv,,KL,32.37576536308823,-9.158001752407806,false,3,2016,10,10,2
id_1044015,24,Zambia_0.05_n_51-75.csv,,KL,32.37576536308823,-9.158001752407806,false,4,2016,7,5,1
id_3509734,22,Zambia_0.05_n_51-75.csv,,KL,30.2195768700988,-12.196265686684374,false,1,2023,7,18,1
id_3509734,22,Zambia_0.05_n_51-75.csv,,KL,30.2195768700988,-12.196265686684374,false,2,2020,7,7,1
id_3546267,18,Zambia_0.05_n_51-75.csv,,KL,32.4960084148876,-13.41249418095756,false,1,2019,10,15,1
id_3546267,18,Zambia_0.05_n_51-75.csv,,KL,32.4960084148876,-13.41249418095756,false,2,2016,6,30,1
id_3546267,18,Zambia_0.05_n_51-75.csv,,KL,32.4960084148876,-13.41249418095756,false,3,2016,6,23,1
id_5111969,19,Zambia_0.05_n_51-75.csv,,KL,27.843475582711605,-13.194588779340004,false,1,2024,8,1,1
id_5111969,19,Zambia_0.05_n_51-75.csv,,KL,27.843475582711605,-13.194588779340004,false,2,2021,9,12,1
id_5111969,19,Zambia_0.05_n_51-75.csv,,KL,27.843475582711605,-13.194588779340004,false,3,2017,7,17,1
id_1057278,23,Zambia_0.05_n_51-75.csv,,KL,31.992296303267857,-9.582185868005462,false,1,2024,7,21,1
id_1057278,23,Zambia_0.05_n_51-75.csv,,KL,31.992296303267857,-9.582185868005462,false,2,2018,8,28,1
id_5203275,4,Zambia_0.05_n_51-75.csv,,KL,27.99566309178557,-16.24964094026139,false,1,2023,6,27,5
id_5203275,4,Zambia_0.05_n_51-75.csv,,KL,27.99566309178557,-16.24964094026139,false,2,2018,10,18,1
id_5186782,5,Zambia_0.05_n_51-75.csv,,KL,26.25767771869248,-15.54557160217394,false,1,2020,7,22,1
id_5177453,7,Zambia_0.05_n_51-75.csv,,KL,28.27946974384289,-15.253862486248943,false,1,2021,9,14,5
id_5177453,7,Zambia_0.05_n_51-75.csv,,KL,28.27946974384289,-15.253862486248943,false,2,2021,7,3,5
id_5177453,7,Zambia_0.05_n_51-75.csv,,KL,28.27946974384289,-15.253862486248943,false,3,2018,8,18,5
id_5177453,7,Zambia_0.05_n_51-75.csv,,KL,28.27946974384289,-15.253862486248943,false,4,2018,7,3,5
id_5177453,7,Zambia_0.05_n_51-75.csv,,KL,28.27946974384289,-15.253862486248943,false,5,2017,10,20,5
id_5177453,7,Zambia_0.05_n_51-75.csv,,KL,28.27946974384289,-15.253862486248943,false,6,2017,8,31,5
id_5177453,7,Zambia_0.05_n_51-75.csv,,KL,28.27946974384289,-15.253862486248943,false,7,2016,8,15,5
id_5177453,7,Zambia_0.05_n_51-75.csv,,KL,28.27946974384289,-15.253862486248943,false,8,2016,7,27,5
id_5184303,6,Zambia_0.05_n_51-75.csv,,KL,26.817291143854607,-15.447296697494776,false,1,2019,8,8,2
id_5205860,2,Zambia_0.05_n_51-75.csv,,KL,26.8726631208418,-16.33330277638554,false,1,2018,10,17,1
id_5205269,3,Zambia_0.05_n_51-75.csv,,KL,26.797784356055345,-16.3151641205847,false,1,2023,6,20,1
id_5205269,3,Zambia_0.05_n_51-75.csv,,KL,26.797784356055345,-16.3151641205847,false,2,2019,9,3,1
id_5205269,3,Zambia_0.05_n_51-75.csv,,KL,26.797784356055345,-16.3151641205847,false,3,2018,10,17,1
id_5211765,1,Zambia_0.05_n_51-75.csv,,KL,26.51645846098787,-16.513582734923926,false,1,2023,9,19,1
