site_id,internal_id,plot_file,operator,operator_initials,x,y,water_source,image_number,year,month,day,irrigation
id_5168346,8,Zambia_0.05_n_725-749.csv,,KL,26.687395420902995,-15.040310386969027,false,1,2023,9,6,1
id_5168346,8,Zambia_0.05_n_725-749.csv,,KL,26.687395420902995,-15.040310386969027,false,2,2019,10,30,1
id_3581818,14,Zambia_0.05_n_725-749.csv,,KL,31.8830428929548,-14.12473537724542,false,1,2024,6,30,2
id_3581818,14,Zambia_0.05_n_725-749.csv,,KL,31.8830428929548,-14.12473537724542,false,2,2021,9,16,1
id_3581818,14,Zambia_0.05_n_725-749.csv,,KL,31.8830428929548,-14.12473537724542,false,3,2016,6,3,1
id_5137280,15,Zambia_0.05_n_725-749.csv,,KL,28.99441559864601,-14.019653008137954,false,1,2023,10,12,1
id_3556386,17,Zambia_0.05_n_725-749.csv,,KL,32.282892408201775,-13.638021242841484,false,1,2024,8,26,4
id_3556386,17,Zambia_0.05_n_725-749.csv,,KL,32.282892408201775,-13.638021242841484,false,2,2017,9,10,2
id_5130509,16,Zambia_0.05_n_725-749.csv,,KL,28.28957713752233,-13.789392215880763,false,1,2017,7,31,1
id_5130509,16,Zambia_0.05_n_725-749.csv,,KL,28.28957713752233,-13.789392215880763,false,2,2016,9,9,1
id_5130509,16,Zambia_0.05_n_725-749.csv,,KL,28.28957713752233,-13.789392215880763,false,3,2016,8,23,1
id_5161773,12,Zambia_0.05_n_725-749.csv,,KL,25.33060529907417,-14.871709965825554,false,1,2023,9,1,1
id_5161773,12,Zambia_0.05_n_725-749.csv,,KL,25.33060529907417,-14.871709965825554,false,2,2021,7,24,1
id_5144247,13,Zambia_0.05_n_725-749.csv,,KL,28.691173639586463,-14.32022741488441,false,1,2019,10,25,1
id_5162701,11,Zambia_0.05_n_725-749.csv,,KL,28.25872082764209,-14.892409057556012,false,1,2020,6,6,1
id_5162701,11,Zambia_0.05_n_725-749.csv,,KL,28.25872082764209,-14.892409057556012,false,2,2016,8,12,1
id_5162701,11,Zambia_0.05_n_725-749.csv,,KL,28.25872082764209,-14.892409057556012,false,3,2016,7,27,1
id_5163440,10,Zambia_0.05_n_725-749.csv,,KL,27.79400864767703,-14.912571131207455,true,1,2023,9,24,1
id_5163440,10,Zambia_0.05_n_725-749.csv,,KL,27.79400864767703,-14.912571131207455,true,2,2018,8,26,1
id_3531413,21,Zambia_0.05_n_725-749.csv,,KL,30.83682680474056,-13.069365968963773,false,1,2023,6,14,1
id_3531413,21,Zambia_0.05_n_725-749.csv,,KL,30.83682680474056,-13.069365968963773,false,2,2018,8,9,1
id_3536075,20,Zambia_0.05_n_725-749.csv,,KL,30.75288609797549,-13.177085684547157,true,1,2024,7,21,4
id_5099635,22,Zambia_0.05_n_725-749.csv,,KL,28.06324144512697,-12.795953195067476,false,1,2023,9,24,1
id_5099635,22,Zambia_0.05_n_725-749.csv,,KL,28.06324144512697,-12.795953195067476,false,2,2022,10,6,1
id_5099635,22,Zambia_0.05_n_725-749.csv,,KL,28.06324144512697,-12.795953195067476,false,3,2021,9,16,2
id_5099635,22,Zambia_0.05_n_725-749.csv,,KL,28.06324144512697,-12.795953195067476,false,4,2020,8,14,1
id_5099635,22,Zambia_0.05_n_725-749.csv,,KL,28.06324144512697,-12.795953195067476,false,5,2018,8,23,1
id_5099635,22,Zambia_0.05_n_725-749.csv,,KL,28.06324144512697,-12.795953195067476,false,6,2018,8,23,3
id_5099635,22,Zambia_0.05_n_725-749.csv,,KL,28.06324144512697,-12.795953195067476,false,7,2018,8,19,2
id_5099635,22,Zambia_0.05_n_725-749.csv,,KL,28.06324144512697,-12.795953195067476,false,8,2018,6,3,1
id_5099635,22,Zambia_0.05_n_725-749.csv,,KL,28.06324144512697,-12.795953195067476,false,9,2017,7,20,1
id_5099635,22,Zambia_0.05_n_725-749.csv,,KL,28.06324144512697,-12.795953195067476,false,10,2017,6,4,1
id_5091154,23,Zambia_0.05_n_725-749.csv,,KL,28.24582179661913,-12.4515943367674,true,1,2023,9,11,1
id_5091154,23,Zambia_0.05_n_725-749.csv,,KL,28.24582179661913,-12.4515943367674,true,2,2022,7,12,1
id_5091154,23,Zambia_0.05_n_725-749.csv,,KL,28.24582179661913,-12.4515943367674,true,3,2019,8,4,2
id_5091154,23,Zambia_0.05_n_725-749.csv,,KL,28.24582179661913,-12.4515943367674,true,4,2017,7,20,3
