site_id,internal_id,plot_file,operator,operator_initials,x,y,water_source,image_number,year,month,day,irrigation
id_5231678,1,Zambia_0.05_n_600-624.csv,,JL,25.988777955871385,-17.07208544778199,false,1,2023,7,13,1
id_5231678,1,Zambia_0.05_n_600-624.csv,,JL,25.988777955871385,-17.07208544778199,false,2,2018,6,17,1
id_5231678,1,Zambia_0.05_n_600-624.csv,,JL,25.988777955871385,-17.07208544778199,false,3,2017,6,16,1
id_5231678,1,Zambia_0.05_n_600-624.csv,,JL,25.988777955871385,-17.07208544778199,false,4,2016,8,2,1
id_5111079,15,Zambia_0.05_n_600-624.csv,,JL,24.8172382685615,-13.159568320099376,true,1,2024,7,25,1
id_3533744,16,Zambia_0.05_n_600-624.csv,,JL,30.79947565175418,-13.123270264238558,false,1,2023,6,14,4
id_3533744,16,Zambia_0.05_n_600-624.csv,,JL,30.79947565175418,-13.123270264238558,false,2,2018,8,9,1
id_5223399,2,Zambia_0.05_n_600-624.csv,,JL,26.33730205086276,-16.83850703239724,false,1,2023,10,2,2
id_5219653,4,Zambia_0.05_n_600-624.csv,,JL,27.960595725475123,-16.728865655121258,false,1,2019,9,5,2
id_5222588,3,Zambia_0.05_n_600-624.csv,,JL,27.548086941854017,-16.81172680540091,true,1,2020,8,24,2
id_5222588,3,Zambia_0.05_n_600-624.csv,,JL,27.548086941854017,-16.81172680540091,true,2,2017,10,24,1
id_1383097,25,Zambia_0.05_n_600-624.csv,,JL,28.6076610259008,-9.46238468502223,false,1,2023,9,1,1
id_1383097,25,Zambia_0.05_n_600-624.csv,,JL,28.6076610259008,-9.46238468502223,false,2,2020,7,3,1
id_5071386,22,Zambia_0.05_n_600-624.csv,,JL,28.791920319652057,-11.571713095281304,true,1,2023,7,3,1
id_5071386,22,Zambia_0.05_n_600-624.csv,,JL,28.791920319652057,-11.571713095281304,true,2,2017,8,6,1
id_5071386,22,Zambia_0.05_n_600-624.csv,,JL,28.791920319652057,-11.571713095281304,true,3,2016,7,17,1
id_5167340,8,Zambia_0.05_n_600-624.csv,,JL,26.98510552084551,-15.013401338520003,true,1,2017,8,24,5
id_5167340,8,Zambia_0.05_n_600-624.csv,,JL,26.98510552084551,-15.013401338520003,true,2,2016,6,1,3
id_5179991,7,Zambia_0.05_n_600-624.csv,,JL,23.14996477128549,-15.296659275120806,false,1,2022,10,6,5
id_5179991,7,Zambia_0.05_n_600-624.csv,,JL,23.14996477128549,-15.296659275120806,false,2,2022,8,20,1
id_5179991,7,Zambia_0.05_n_600-624.csv,,JL,23.14996477128549,-15.296659275120806,false,3,2022,7,7,1
id_5179991,7,Zambia_0.05_n_600-624.csv,,JL,23.14996477128549,-15.296659275120806,false,4,2021,10,16,3
id_5179991,7,Zambia_0.05_n_600-624.csv,,JL,23.14996477128549,-15.296659275120806,false,5,2021,6,4,2
id_5179991,7,Zambia_0.05_n_600-624.csv,,JL,23.14996477128549,-15.296659275120806,false,6,2020,9,11,3
id_5179991,7,Zambia_0.05_n_600-624.csv,,JL,23.14996477128549,-15.296659275120806,false,7,2020,8,26,2
id_5179991,7,Zambia_0.05_n_600-624.csv,,JL,23.14996477128549,-15.296659275120806,false,8,2020,8,22,3
id_5179991,7,Zambia_0.05_n_600-624.csv,,JL,23.14996477128549,-15.296659275120806,false,9,2020,8,15,2
id_5179991,7,Zambia_0.05_n_600-624.csv,,JL,23.14996477128549,-15.296659275120806,false,10,2020,6,20,2
id_3519138,21,Zambia_0.05_n_600-624.csv,,JL,32.91193006450359,-12.680525606430518,false,1,2023,8,26,1
id_5165833,9,Zambia_0.05_n_600-624.csv,,JL,26.724689666536065,-14.977070725079926,false,1,2023,10,26,1
id_5165833,9,Zambia_0.05_n_600-624.csv,,JL,26.724689666536065,-14.977070725079926,false,2,2023,9,9,1
id_5165833,9,Zambia_0.05_n_600-624.csv,,JL,26.724689666536065,-14.977070725079926,false,3,2019,10,30,1
id_3444557,23,Zambia_0.05_n_600-624.csv,,JL,31.305990686101826,-10.207206151233638,false,1,2024,8,3,3
id_3444557,23,Zambia_0.05_n_600-624.csv,,JL,31.305990686101826,-10.207206151233638,false,2,2019,9,21,4
id_3444557,23,Zambia_0.05_n_600-624.csv,,JL,31.305990686101826,-10.207206151233638,false,3,2019,6,23,5
id_3444557,23,Zambia_0.05_n_600-624.csv,,JL,31.305990686101826,-10.207206151233638,false,4,2019,6,21,3
id_1056458,24,Zambia_0.05_n_600-624.csv,,JL,32.611977461365655,-9.547254588476507,false,1,2023,8,13,1
id_1056458,24,Zambia_0.05_n_600-624.csv,,JL,32.611977461365655,-9.547254588476507,false,2,2017,9,24,1
id_5153520,10,Zambia_0.05_n_600-624.csv,,JL,25.02594828683537,-14.65241015384172,false,1,2023,9,4,1
id_3566430,14,Zambia_0.05_n_600-624.csv,,JL,31.745616454063903,-13.843815457369258,false,1,2023,7,17,1
id_5101457,20,Zambia_0.05_n_600-624.csv,,JL,28.284653725589227,-12.85825242145909,true,1,2022,10,5,3
id_5101457,20,Zambia_0.05_n_600-624.csv,,JL,28.284653725589227,-12.85825242145909,true,2,2021,9,13,4
id_5101457,20,Zambia_0.05_n_600-624.csv,,JL,28.284653725589227,-12.85825242145909,true,3,2020,8,27,3
id_5101457,20,Zambia_0.05_n_600-624.csv,,JL,28.284653725589227,-12.85825242145909,true,4,2020,8,15,2
id_5101457,20,Zambia_0.05_n_600-624.csv,,JL,28.284653725589227,-12.85825242145909,true,5,2020,6,9,5
id_5101457,20,Zambia_0.05_n_600-624.csv,,JL,28.284653725589227,-12.85825242145909,true,6,2018,10,28,1
id_5101457,20,Zambia_0.05_n_600-624.csv,,JL,28.284653725589227,-12.85825242145909,true,7,2018,10,11,1
id_5101457,20,Zambia_0.05_n_600-624.csv,,JL,28.284653725589227,-12.85825242145909,true,8,2018,8,19,1
id_5101457,20,Zambia_0.05_n_600-624.csv,,JL,28.284653725589227,-12.85825242145909,true,9,2018,6,14,3
id_5101457,20,Zambia_0.05_n_600-624.csv,,JL,28.284653725589227,-12.85825242145909,true,10,2018,6,3,3
id_5103834,19,Zambia_0.05_n_600-624.csv,,JL,27.086652178297594,-12.94276835492483,false,1,2023,10,15,1
id_5133500,13,Zambia_0.05_n_600-624.csv,,JL,28.243858483742937,-13.88907010140641,false,1,2016,9,9,1
id_5207436,5,Zambia_0.05_n_600-624.csv,,JL,26.273302013279665,-16.38632673074754,false,1,2023,6,10,1
id_3529880,17,Zambia_0.05_n_600-624.csv,,JL,30.173744492800843,-13.02683203922435,false,1,2020,7,7,3
id_3529880,17,Zambia_0.05_n_600-624.csv,,JL,30.173744492800843,-13.02683203922435,false,2,2018,7,28,1
id_5141660,11,Zambia_0.05_n_600-624.csv,,JL,27.624696049245586,-14.216931382391882,false,1,2017,9,22,1
id_3573363,12,Zambia_0.05_n_600-624.csv,,JL,32.85590147606239,-13.982614582646873,true,1,2024,7,31,4
id_3573363,12,Zambia_0.05_n_600-624.csv,,JL,32.85590147606239,-13.982614582646873,true,2,2019,9,8,1
id_3573363,12,Zambia_0.05_n_600-624.csv,,JL,32.85590147606239,-13.982614582646873,true,3,2016,7,26,1
id_3526740,18,Zambia_0.05_n_600-624.csv,,JL,30.101000039704385,-12.944737838673404,false,1,2020,9,20,1
id_3526740,18,Zambia_0.05_n_600-624.csv,,JL,30.101000039704385,-12.944737838673404,false,2,2020,7,7,1
id_5183104,6,Zambia_0.05_n_600-624.csv,,JL,22.63730876415122,-15.368401616725867,true,1,2023,7,30,1
id_5183104,6,Zambia_0.05_n_600-624.csv,,JL,22.63730876415122,-15.368401616725867,true,2,2018,6,27,4
