site_id,internal_id,plot_file,operator,operator_initials,x,y,water_source,image_number,year,month,day,irrigation
id_5149306,8,Zambia_0.05_n_650-674.csv,,DSB,28.145200082282106,-14.513329508664278,true,1,2019,6,7,1
id_5149306,8,Zambia_0.05_n_650-674.csv,,DSB,28.145200082282106,-14.513329508664278,true,2,2016,8,12,1
id_5148082,9,Zambia_0.05_n_650-674.csv,,DSB,28.265569861032244,-14.467512762117709,false,1,2024,8,6,1
id_5148082,9,Zambia_0.05_n_650-674.csv,,DSB,28.265569861032244,-14.467512762117709,false,2,2020,6,6,1
id_5148082,9,Zambia_0.05_n_650-674.csv,,DSB,28.265569861032244,-14.467512762117709,false,3,2019,9,14,1
id_5148082,9,Zambia_0.05_n_650-674.csv,,DSB,28.265569861032244,-14.467512762117709,false,4,2016,9,19,1
id_5148082,9,Zambia_0.05_n_650-674.csv,,DSB,28.265569861032244,-14.467512762117709,false,5,2016,7,27,1
id_5078596,15,Zambia_0.05_n_650-674.csv,,DSB,29.62018077592538,-11.926796666701003,true,1,2023,6,4,1
id_5078596,15,Zambia_0.05_n_650-674.csv,,DSB,29.62018077592538,-11.926796666701003,true,2,2019,9,13,1
id_5078596,15,Zambia_0.05_n_650-674.csv,,DSB,29.62018077592538,-11.926796666701003,true,3,2018,8,4,1
id_5077352,16,Zambia_0.05_n_650-674.csv,,DSB,27.141391951932043,-11.875659664386792,true,1,2024,8,22,1
id_5077352,16,Zambia_0.05_n_650-674.csv,,DSB,27.141391951932043,-11.875659664386792,true,2,2021,10,16,1
id_5077352,16,Zambia_0.05_n_650-674.csv,,DSB,27.141391951932043,-11.875659664386792,true,3,2021,6,10,1
id_5077352,16,Zambia_0.05_n_650-674.csv,,DSB,27.141391951932043,-11.875659664386792,true,4,2019,8,25,1
id_5077352,16,Zambia_0.05_n_650-674.csv,,DSB,27.141391951932043,-11.875659664386792,true,5,2018,10,8,1
id_5077352,16,Zambia_0.05_n_650-674.csv,,DSB,27.141391951932043,-11.875659664386792,true,6,2016,10,28,1
id_5065403,18,Zambia_0.05_n_650-674.csv,,DSB,29.43119677433836,-11.295966142789378,true,1,2023,9,16,2
id_3501409,17,Zambia_0.05_n_650-674.csv,,DSB,32.71957806256697,-11.676600478740417,true,1,2023,9,8,1
id_5120938,13,Zambia_0.05_n_650-674.csv,,DSB,25.84869843542233,-13.500778488467985,true,1,2024,6,26,5
id_5120938,13,Zambia_0.05_n_650-674.csv,,DSB,25.84869843542233,-13.500778488467985,true,2,2019,8,8,5
id_5079995,14,Zambia_0.05_n_650-674.csv,,DSB,29.639229977497862,-11.998895285395768,true,1,2019,9,13,1
id_5079995,14,Zambia_0.05_n_650-674.csv,,DSB,29.639229977497862,-11.998895285395768,true,2,2019,8,26,1
id_5079995,14,Zambia_0.05_n_650-674.csv,,DSB,29.639229977497862,-11.998895285395768,true,3,2018,8,4,1
id_5130969,12,Zambia_0.05_n_650-674.csv,,DSB,25.85645686851579,-13.80819575542899,false,1,2024,6,26,1
id_3593464,11,Zambia_0.05_n_650-674.csv,,DSB,31.390731924691824,-14.320796517093145,false,1,2019,8,10,1
id_3593464,11,Zambia_0.05_n_650-674.csv,,DSB,31.390731924691824,-14.320796517093145,false,2,2019,7,4,1
id_3442882,21,Zambia_0.05_n_650-674.csv,,DSB,32.155015439658115,-10.165291819090651,true,1,2024,9,3,2
id_3442882,21,Zambia_0.05_n_650-674.csv,,DSB,32.155015439658115,-10.165291819090651,true,2,2018,8,22,3
id_1384934,24,Zambia_0.05_n_650-674.csv,,DSB,29.500691620366386,-9.574633885296592,false,1,2024,7,11,1
id_1384934,24,Zambia_0.05_n_650-674.csv,,DSB,29.500691620366386,-9.574633885296592,false,2,2016,6,1,1
id_1376851,25,Zambia_0.05_n_650-674.csv,,DSB,29.041801404068146,-8.953915209992214,true,1,2023,9,11,1
id_3595952,10,Zambia_0.05_n_650-674.csv,,DSB,31.705655596311065,-14.367920131266157,true,1,2023,6,6,5
id_3595952,10,Zambia_0.05_n_650-674.csv,,DSB,31.705655596311065,-14.367920131266157,true,2,2019,6,28,5
id_5051270,19,Zambia_0.05_n_650-674.csv,,DSB,28.978436972086964,-10.684686171202951,true,1,2020,7,1,1
id_5210053,4,Zambia_0.05_n_650-674.csv,,DSB,27.65949873155795,-16.458864493141494,true,1,2023,6,17,1
id_5210053,4,Zambia_0.05_n_650-674.csv,,DSB,27.65949873155795,-16.458864493141494,true,2,2021,9,5,2
id_5210053,4,Zambia_0.05_n_650-674.csv,,DSB,27.65949873155795,-16.458864493141494,true,3,2017,10,24,1
id_5187012,5,Zambia_0.05_n_650-674.csv,,DSB,27.805744863320623,-15.554388993855335,true,1,2023,7,26,1
id_5187012,5,Zambia_0.05_n_650-674.csv,,DSB,27.805744863320623,-15.554388993855335,true,2,2019,7,1,1
id_5187012,5,Zambia_0.05_n_650-674.csv,,DSB,27.805744863320623,-15.554388993855335,true,3,2019,6,26,1
id_5187012,5,Zambia_0.05_n_650-674.csv,,DSB,27.805744863320623,-15.554388993855335,true,4,2018,8,26,1
id_5155679,7,Zambia_0.05_n_650-674.csv,,DSB,28.22052950029877,-14.711823834925609,true,1,2020,6,6,4
id_5155679,7,Zambia_0.05_n_650-674.csv,,DSB,28.22052950029877,-14.711823834925609,true,2,2016,8,12,4
id_5155679,7,Zambia_0.05_n_650-674.csv,,DSB,28.22052950029877,-14.711823834925609,true,3,2016,7,27,4
id_5157013,6,Zambia_0.05_n_650-674.csv,,DSB,27.421797549239752,-14.75081880219571,true,1,2021,9,21,4
id_5216290,2,Zambia_0.05_n_650-674.csv,,DSB,27.491337017937443,-16.640119504804307,true,1,2023,7,26,1
id_5216290,2,Zambia_0.05_n_650-674.csv,,DSB,27.491337017937443,-16.640119504804307,true,2,2022,7,24,1
id_5216290,2,Zambia_0.05_n_650-674.csv,,DSB,27.491337017937443,-16.640119504804307,true,3,2019,7,27,1
id_5216290,2,Zambia_0.05_n_650-674.csv,,DSB,27.491337017937443,-16.640119504804307,true,4,2018,8,10,2
