site_id,internal_id,plot_file,operator,operator_initials,x,y,water_source,image_number,year,month,day,irrigation
id_5220928,1,Zambia_0.05_n_975-999.csv,PeterSiame,raw,27.13510661072223,-16.767214168977443,false,1,2020,9,21,1
id_5220928,1,Zambia_0.05_n_975-999.csv,PeterSiame,raw,27.13510661072223,-16.767214168977443,false,2,2018,8,19,1
id_5220928,1,Zambia_0.05_n_975-999.csv,PeterSiame,raw,27.13510661072223,-16.767214168977443,false,3,2017,7,8,4
id_5217438,2,Zambia_0.05_n_975-999.csv,PeterSiame,raw,26.309730865423,-16.67571039719955,true,1,2023,10,3,5
id_5200585,3,Zambia_0.05_n_975-999.csv,PeterSiame,raw,27.16275731247106,-16.170555401220255,true,1,2023,6,28,1
id_5200585,3,Zambia_0.05_n_975-999.csv,PeterSiame,raw,27.16275731247106,-16.170555401220255,true,2,2018,10,21,1
id_5199178,4,Zambia_0.05_n_975-999.csv,PeterSiame,raw,27.37782253543396,-16.125081738326383,true,1,2023,6,26,1
id_5199178,4,Zambia_0.05_n_975-999.csv,PeterSiame,raw,27.37782253543396,-16.125081738326383,true,2,2023,6,23,1
id_5199178,4,Zambia_0.05_n_975-999.csv,PeterSiame,raw,27.37782253543396,-16.125081738326383,true,3,2018,8,11,4
id_5191680,5,Zambia_0.05_n_975-999.csv,PeterSiame,raw,28.10554916323675,-15.81522667168522,false,1,2017,8,29,1
id_5191680,5,Zambia_0.05_n_975-999.csv,PeterSiame,raw,28.10554916323675,-15.81522667168522,false,2,2016,8,13,1
id_5191680,5,Zambia_0.05_n_975-999.csv,PeterSiame,raw,28.10554916323675,-15.81522667168522,false,3,2016,6,2,1
id_5162622,7,Zambia_0.05_n_975-999.csv,PeterSiame,raw,27.5057495212704,-14.89530738517688,true,1,2018,8,6,5
id_5162622,7,Zambia_0.05_n_975-999.csv,PeterSiame,raw,27.5057495212704,-14.89530738517688,true,2,2017,9,12,5
id_5162622,7,Zambia_0.05_n_975-999.csv,PeterSiame,raw,27.5057495212704,-14.89530738517688,true,3,2017,9,12,5
id_5160038,8,Zambia_0.05_n_975-999.csv,PeterSiame,raw,27.124535164552352,-14.832542333349478,false,1,2023,9,10,1
id_5160038,8,Zambia_0.05_n_975-999.csv,PeterSiame,raw,27.124535164552352,-14.832542333349478,false,2,2019,7,28,4
id_5151101,9,Zambia_0.05_n_975-999.csv,PeterSiame,raw,28.86010962716882,-14.5720133169245,false,1,2023,9,30,1
id_5150455,10,Zambia_0.05_n_975-999.csv,PeterSiame,raw,27.022268417831103,-14.56133098236757,true,1,2023,7,1,3
id_3572350,13,Zambia_0.05_n_975-999.csv,PeterSiame,raw,32.21709278693374,-13.963312699703222,false,1,2024,9,9,1
id_3572350,13,Zambia_0.05_n_975-999.csv,PeterSiame,raw,32.21709278693374,-13.963312699703222,false,2,2016,6,11,1
id_3565561,14,Zambia_0.05_n_975-999.csv,PeterSiame,raw,31.699459321941088,-13.825494724245043,false,1,2023,7,18,1
id_5130970,15,Zambia_0.05_n_975-999.csv,PeterSiame,raw,25.86570745814313,-13.808238651317165,false,1,2024,6,27,1
id_5107387,17,Zambia_0.05_n_975-999.csv,PeterSiame,raw,29.944488134419075,-13.025515042620404,true,1,2018,10,5,1
id_5105746,18,Zambia_0.05_n_975-999.csv,PeterSiame,raw,28.23925192000523,-12.99408357994823,true,1,2021,9,14,1
id_5105746,18,Zambia_0.05_n_975-999.csv,PeterSiame,raw,28.23925192000523,-12.99408357994823,true,2,2018,10,29,1
id_5105746,18,Zambia_0.05_n_975-999.csv,PeterSiame,raw,28.23925192000523,-12.99408357994823,true,3,2018,9,23,1
id_5105746,18,Zambia_0.05_n_975-999.csv,PeterSiame,raw,28.23925192000523,-12.99408357994823,true,4,2017,7,21,1
