site_id,internal_id,plot_file,operator,operator_initials,x,y,water_source,image_number,year,month,day,irrigation
id_5195343,8,Zambia_0.05_n_1000-1024.csv,,KL,28.022343126516525,-15.97834120818484,true,1,2023,6,27,1
id_5195343,8,Zambia_0.05_n_1000-1024.csv,,KL,28.022343126516525,-15.97834120818484,true,2,2021,10,4,1
id_5195343,8,Zambia_0.05_n_1000-1024.csv,,KL,28.022343126516525,-15.97834120818484,true,3,2017,8,28,1
id_5195343,8,Zambia_0.05_n_1000-1024.csv,,KL,28.022343126516525,-15.97834120818484,true,4,2016,8,12,1
id_5195343,8,Zambia_0.05_n_1000-1024.csv,,KL,28.022343126516525,-15.97834120818484,true,5,2016,6,1,1
id_5163870,9,Zambia_0.05_n_1000-1024.csv,,KL,28.333244920123207,-14.91910517599202,false,1,2020,6,6,1
id_5163870,9,Zambia_0.05_n_1000-1024.csv,,KL,28.333244920123207,-14.91910517599202,false,2,2016,7,27,1
id_5128947,14,Zambia_0.05_n_1000-1024.csv,,KL,22.03378570068303,-13.697584493788757,true,1,2023,7,4,1
id_5120354,15,Zambia_0.05_n_1000-1024.csv,,KL,25.885736834311164,-13.482864133500662,true,1,2024,6,24,5
id_3540496,17,Zambia_0.05_n_1000-1024.csv,,KL,30.346149305899964,-13.272569985232977,true,1,2019,7,29,3
id_3544577,16,Zambia_0.05_n_1000-1024.csv,,KL,32.63461502925234,-13.37656387677797,true,1,2023,10,4,4
id_5137204,12,Zambia_0.05_n_1000-1024.csv,,KL,28.29087957310187,-14.024425973672358,true,1,2020,6,6,2
id_5137204,12,Zambia_0.05_n_1000-1024.csv,,KL,28.29087957310187,-14.024425973672358,true,2,2019,9,14,3
id_5137204,12,Zambia_0.05_n_1000-1024.csv,,KL,28.29087957310187,-14.024425973672358,true,3,2016,9,19,5
id_5137204,12,Zambia_0.05_n_1000-1024.csv,,KL,28.29087957310187,-14.024425973672358,true,4,2016,8,23,5
id_5137204,12,Zambia_0.05_n_1000-1024.csv,,KL,28.29087957310187,-14.024425973672358,true,5,2016,7,27,4
id_5135560,13,Zambia_0.05_n_1000-1024.csv,,KL,28.39234178473214,-13.960586352130465,true,1,2024,8,19,1
id_5135560,13,Zambia_0.05_n_1000-1024.csv,,KL,28.39234178473214,-13.960586352130465,true,2,2016,9,11,1
id_5135560,13,Zambia_0.05_n_1000-1024.csv,,KL,28.39234178473214,-13.960586352130465,true,3,2016,9,9,1
id_5141334,11,Zambia_0.05_n_1000-1024.csv,,KL,28.931072957460643,-14.191876351248544,false,1,2023,7,23,1
id_5141334,11,Zambia_0.05_n_1000-1024.csv,,KL,28.931072957460643,-14.191876351248544,false,2,2020,8,1,3
id_5154408,10,Zambia_0.05_n_1000-1024.csv,,KL,28.80524949334999,-14.671856872819788,true,1,2023,9,29,1
id_3491039,21,Zambia_0.05_n_1000-1024.csv,,KL,30.59476957195517,-11.296178146402184,true,1,2019,8,10,1
id_5079181,20,Zambia_0.05_n_1000-1024.csv,,KL,26.342333532422355,-11.9744017538458,false,1,2023,10,10,1
