site_id,internal_id,plot_file,operator,operator_initials,x,y,water_source,image_number,year,month,day,irrigation
id_5183456,8,Zambia_0.05_n_825-849.csv,,DSB,26.13698007937616,-15.418572879761882,true,1,2020,7,22,1
id_5176560,9,Zambia_0.05_n_825-849.csv,,DSB,24.657760769456736,-15.227213190394329,true,1,2023,10,31,1
id_5128063,14,Zambia_0.05_n_825-849.csv,,DSB,28.954745542955006,-13.703667152751692,true,1,2023,6,30,1
id_5128063,14,Zambia_0.05_n_825-849.csv,,DSB,28.954745542955006,-13.703667152751692,true,2,2020,8,1,1
id_5111907,17,Zambia_0.05_n_825-849.csv,,DSB,24.97377669481788,-13.187964220246188,true,1,2021,6,18,1
id_5120456,16,Zambia_0.05_n_825-849.csv,,DSB,28.40799325477224,-13.481388763142895,false,1,2024,8,1,1
id_5120456,16,Zambia_0.05_n_825-849.csv,,DSB,28.40799325477224,-13.481388763142895,false,2,2018,8,13,1
id_5120456,16,Zambia_0.05_n_825-849.csv,,DSB,28.40799325477224,-13.481388763142895,false,3,2017,8,25,1
id_5120456,16,Zambia_0.05_n_825-849.csv,,DSB,28.40799325477224,-13.481388763142895,false,4,2017,7,31,1
id_5120456,16,Zambia_0.05_n_825-849.csv,,DSB,28.40799325477224,-13.481388763142895,false,5,2016,9,9,1
id_5120456,16,Zambia_0.05_n_825-849.csv,,DSB,28.40799325477224,-13.481388763142895,false,6,2016,8,26,1
id_5129899,12,Zambia_0.05_n_825-849.csv,,DSB,27.743756076613003,-13.773565895703276,false,1,2017,8,24,1
id_3559741,13,Zambia_0.05_n_825-849.csv,,DSB,32.569365263842535,-13.711018998982231,true,1,2018,10,29,4
id_3559741,13,Zambia_0.05_n_825-849.csv,,DSB,32.569365263842535,-13.711018998982231,true,2,2016,6,23,1
id_5141815,10,Zambia_0.05_n_825-849.csv,,DSB,29.570246819313294,-14.20393632112291,false,1,2024,7,16,1
id_5083908,20,Zambia_0.05_n_825-849.csv,,DSB,26.525568435031715,-12.237019520514355,false,1,2023,9,14,1
id_5083908,20,Zambia_0.05_n_825-849.csv,,DSB,26.525568435031715,-12.237019520514355,false,2,2022,6,16,2
id_5083908,20,Zambia_0.05_n_825-849.csv,,DSB,26.525568435031715,-12.237019520514355,false,3,2022,6,12,1
id_5083908,20,Zambia_0.05_n_825-849.csv,,DSB,26.525568435031715,-12.237019520514355,false,4,2019,9,10,1
id_5083908,20,Zambia_0.05_n_825-849.csv,,DSB,26.525568435031715,-12.237019520514355,false,5,2019,6,18,1
