site_id,internal_id,plot_file,operator,operator_initials,x,y,water_source,image_number,year,month,day,irrigation
id_5183533,8,Zambia_0.05_n_1025-1049.csv,,KL,27.34855971396889,-15.419975849172928,false,1,2020,9,22,1
id_5180501,9,Zambia_0.05_n_1025-1049.csv,,KL,27.49748424448987,-15.338326579495574,false,1,2020,10,25,1
id_5180501,9,Zambia_0.05_n_1025-1049.csv,,KL,27.49748424448987,-15.338326579495574,false,2,2018,8,29,1
id_5180501,9,Zambia_0.05_n_1025-1049.csv,,KL,27.49748424448987,-15.338326579495574,false,3,2017,9,8,1
id_5136351,15,Zambia_0.05_n_1025-1049.csv,,KL,29.41971342743277,-13.9796372052403,true,1,2024,8,6,1
id_5136351,15,Zambia_0.05_n_1025-1049.csv,,KL,29.41971342743277,-13.9796372052403,true,2,2019,7,8,1
id_5107092,17,Zambia_0.05_n_1025-1049.csv,,KL,22.847890313408303,-13.008975334391796,false,1,2019,7,12,1
id_5081992,20,Zambia_0.05_n_1025-1049.csv,,KL,29.56702071611068,-12.1260573251937,false,1,2023,7,31,1
id_5081992,20,Zambia_0.05_n_1025-1049.csv,,KL,29.56702071611068,-12.1260573251937,false,2,2019,8,26,1
id_5081992,20,Zambia_0.05_n_1025-1049.csv,,KL,29.56702071611068,-12.1260573251937,false,3,2019,6,26,1
id_5100388,18,Zambia_0.05_n_1025-1049.csv,,KL,27.7408669435007,-12.824183026220645,false,1,2023,7,29,1
id_5100388,18,Zambia_0.05_n_1025-1049.csv,,KL,27.7408669435007,-12.824183026220645,false,2,2021,10,13,1
id_5100388,18,Zambia_0.05_n_1025-1049.csv,,KL,27.7408669435007,-12.824183026220645,false,3,2017,7,17,1
id_5100388,18,Zambia_0.05_n_1025-1049.csv,,KL,27.7408669435007,-12.824183026220645,false,4,2016,8,7,4
id_5100388,18,Zambia_0.05_n_1025-1049.csv,,KL,27.7408669435007,-12.824183026220645,false,5,2023,7,29,4
id_5157787,13,Zambia_0.05_n_1025-1049.csv,,KL,28.0629048093993,-14.766840757060304,false,1,2016,8,12,2
id_3587739,14,Zambia_0.05_n_1025-1049.csv,,KL,31.80841855210984,-14.223818774791328,true,1,2023,6,6,5
id_5176771,10,Zambia_0.05_n_1025-1049.csv,,KL,28.595864989725435,-15.233758409495271,false,1,2023,7,31,1
id_5176771,10,Zambia_0.05_n_1025-1049.csv,,KL,28.595864989725435,-15.233758409495271,false,2,2018,9,22,4
id_5176771,10,Zambia_0.05_n_1025-1049.csv,,KL,28.595864989725435,-15.233758409495271,false,3,2016,8,4,2
id_5166040,12,Zambia_0.05_n_1025-1049.csv,,KL,22.571827269267697,-14.943277616509658,true,1,2023,8,27,4
id_5166040,12,Zambia_0.05_n_1025-1049.csv,,KL,22.571827269267697,-14.943277616509658,true,2,2020,8,4,5
id_5065766,21,Zambia_0.05_n_1025-1049.csv,,KL,29.220758998960257,-11.31569378565097,true,1,2022,6,11,2
id_5065766,21,Zambia_0.05_n_1025-1049.csv,,KL,29.220758998960257,-11.31569378565097,true,2,2021,8,9,1
id_5065766,21,Zambia_0.05_n_1025-1049.csv,,KL,29.220758998960257,-11.31569378565097,true,3,2017,9,4,1
id_3478587,22,Zambia_0.05_n_1025-1049.csv,,KL,33.031466179945376,-10.99845060223154,true,1,2023,10,4,2
id_3449974,23,Zambia_0.05_n_1025-1049.csv,,KL,30.81224751556092,-10.348880698415956,false,1,2024,7,29,1
