site_id,internal_id,plot_file,operator,operator_initials,x,y,water_source,image_number,year,month,day,irrigation
id_5138551,14,Zambia_0.05_n_750-774.csv,,JL,28.476392916009274,-14.077601587137597,false,1,2021,6,12,1
id_5138551,14,Zambia_0.05_n_750-774.csv,,JL,28.476392916009274,-14.077601587137597,false,2,2020,6,19,1
id_5138551,14,Zambia_0.05_n_750-774.csv,,JL,28.476392916009274,-14.077601587137597,false,3,2019,10,16,2
id_5138551,14,Zambia_0.05_n_750-774.csv,,JL,28.476392916009274,-14.077601587137597,false,4,2018,9,23,3
id_5138551,14,Zambia_0.05_n_750-774.csv,,JL,28.476392916009274,-14.077601587137597,false,5,2017,9,25,1
id_5138551,14,Zambia_0.05_n_750-774.csv,,JL,28.476392916009274,-14.077601587137597,false,6,2017,7,21,3
id_5138551,14,Zambia_0.05_n_750-774.csv,,JL,28.476392916009274,-14.077601587137597,false,7,2016,9,11,3
id_1372029,25,Zambia_0.05_n_750-774.csv,,JL,29.99327135291676,-8.604175824102228,false,1,2023,9,29,1
id_3584515,13,Zambia_0.05_n_750-774.csv,,JL,31.9940058370585,-14.170428281036004,true,1,2024,8,8,5
id_3584515,13,Zambia_0.05_n_750-774.csv,,JL,31.9940058370585,-14.170428281036004,true,2,2016,6,3,3
id_5167161,11,Zambia_0.05_n_750-774.csv,,JL,22.3487686100755,-14.965883682021152,true,1,2023,8,27,1
id_5221557,2,Zambia_0.05_n_750-774.csv,,JL,26.50639406920123,-16.784746440731773,false,1,2016,10,31,1
id_5175078,8,Zambia_0.05_n_750-774.csv,,JL,23.74690654746986,-15.179751877008147,false,1,2018,7,4,1
id_5175916,7,Zambia_0.05_n_750-774.csv,,JL,27.236496106101,-15.221223508813663,false,1,2024,6,18,1
id_5175916,7,Zambia_0.05_n_750-774.csv,,JL,27.236496106101,-15.221223508813663,false,2,2020,9,22,1
id_5254933,1,Zambia_0.05_n_750-774.csv,,JL,25.86243499133793,-17.74924451410242,false,1,2019,8,9,1
id_5254933,1,Zambia_0.05_n_750-774.csv,,JL,25.86243499133793,-17.74924451410242,false,2,2018,6,17,1
id_5254933,1,Zambia_0.05_n_750-774.csv,,JL,25.86243499133793,-17.74924451410242,false,3,2017,10,12,1
id_5254933,1,Zambia_0.05_n_750-774.csv,,JL,25.86243499133793,-17.74924451410242,false,4,2017,10,1,1
id_5254933,1,Zambia_0.05_n_750-774.csv,,JL,25.86243499133793,-17.74924451410242,false,5,2017,9,26,1
id_5254933,1,Zambia_0.05_n_750-774.csv,,JL,25.86243499133793,-17.74924451410242,false,6,2017,9,20,1
id_5254933,1,Zambia_0.05_n_750-774.csv,,JL,25.86243499133793,-17.74924451410242,false,7,2017,8,31,1
id_5254933,1,Zambia_0.05_n_750-774.csv,,JL,25.86243499133793,-17.74924451410242,false,8,2017,6,30,1
id_5254933,1,Zambia_0.05_n_750-774.csv,,JL,25.86243499133793,-17.74924451410242,false,9,2017,6,16,1
id_5254933,1,Zambia_0.05_n_750-774.csv,,JL,25.86243499133793,-17.74924451410242,false,10,2016,10,3,1
id_5210133,3,Zambia_0.05_n_750-774.csv,,JL,22.922728011226045,-16.42926589537451,false,1,2023,8,14,1
id_5210133,3,Zambia_0.05_n_750-774.csv,,JL,22.922728011226045,-16.42926589537451,false,2,2018,7,14,3
id_5198591,4,Zambia_0.05_n_750-774.csv,,JL,27.31232881475667,-16.107107237091157,false,1,2023,6,25,2
id_5198591,4,Zambia_0.05_n_750-774.csv,,JL,27.31232881475667,-16.107107237091157,false,2,2023,6,22,2
id_5198591,4,Zambia_0.05_n_750-774.csv,,JL,27.31232881475667,-16.107107237091157,false,3,2021,9,5,3
id_5170828,10,Zambia_0.05_n_750-774.csv,,JL,23.94353457754972,-15.083178778496135,false,1,2018,7,4,1
id_5110408,18,Zambia_0.05_n_750-774.csv,,JL,27.741805012003034,-13.140651882942375,false,1,2024,8,14,1
id_5110408,18,Zambia_0.05_n_750-774.csv,,JL,27.741805012003034,-13.140651882942375,false,2,2019,7,27,1
id_5110408,18,Zambia_0.05_n_750-774.csv,,JL,27.741805012003034,-13.140651882942375,false,3,2017,7,17,2
id_5113272,17,Zambia_0.05_n_750-774.csv,,JL,24.92728219800517,-13.232778456552127,true,1,2024,6,8,4
id_5113272,17,Zambia_0.05_n_750-774.csv,,JL,24.92728219800517,-13.232778456552127,true,2,2021,6,18,1
